racecourse,distance,going,raceclass,age_cond,age_cond,wintime,count
20.0,6.0,8,3.0,3,3,75.078,5
20.0,6.0,8,4.0,1,1,75.8777777778,9
20.0,6.0,8,4.0,2,2,76.34,1
20.0,6.0,8,4.0,3,3,74.554,5
20.0,6.0,8,4.0,4,4,75.03,1
20.0,6.0,8,5.0,1,1,76.2233333333,3
20.0,6.0,8,5.0,2,2,75.895,2
20.0,6.0,8,5.0,3,3,75.97,1
20.0,6.0,8,5.0,4,4,75.08,2
20.0,6.0,9,4.0,3,3,77.36,1
20.0,7.0,2,1.0,3,3,84.65,2
20.0,7.0,2,2.0,1,1,85.24,1
20.0,7.0,2,2.0,2,2,84.95,1
20.0,7.0,2,3.0,1,1,85.29,2
20.0,7.0,2,4.0,1,1,86.24,1
20.0,7.0,2,4.0,2,2,85.99,2
20.0,7.0,3,1.0,1,1,86.531,10
20.0,7.0,3,1.0,3,3,85.4894117647,17
20.0,7.0,3,2.0,1,1,87.0729411765,17
20.0,7.0,3,2.0,2,2,85.3371428571,7
20.0,7.0,3,2.0,3,3,85.6307692308,13
20.0,7.0,3,2.0,4,4,85.75,2
20.0,7.0,3,3.0,1,1,87.8766666667,6
20.0,7.0,3,3.0,2,2,85.925,2
20.0,7.0,3,3.0,3,3,86.46,5
20.0,7.0,3,3.0,4,4,86.45,2
20.0,7.0,3,4.0,1,1,88.5188888889,9
20.0,7.0,3,4.0,2,2,87.46,6
20.0,7.0,3,4.0,3,3,86.9354545455,11
20.0,7.0,3,4.0,4,4,86.642,5
20.0,7.0,3,5.0,1,1,87.7533333333,6
20.0,7.0,3,5.0,2,2,86.7533333333,6
20.0,7.0,3,5.0,3,3,86.73,1
20.0,7.0,3,5.0,4,4,88.5,1
20.0,7.0,5,1.0,1,1,87.6178571429,14
20.0,7.0,5,1.0,3,3,86.408125,16
20.0,7.0,5,2.0,1,1,88.2409090909,11
20.0,7.0,5,2.0,2,2,85.912,5
20.0,7.0,5,2.0,3,3,87.098,15
20.0,7.0,5,2.0,4,4,86.9666666667,3
20.0,7.0,5,3.0,1,1,89.155,4
20.0,7.0,5,3.0,2,2,87.34,3
20.0,7.0,5,3.0,3,3,87.2314285714,7
20.0,7.0,5,3.0,4,4,86.91,1
20.0,7.0,5,4.0,1,1,88.9275,8
20.0,7.0,5,4.0,2,2,88.1075,4
20.0,7.0,5,4.0,3,3,88.2941666667,12
20.0,7.0,5,4.0,4,4,87.0481818182,11
20.0,7.0,5,5.0,1,1,88.78,3
20.0,7.0,5,5.0,2,2,88.6825,12
20.0,7.0,5,5.0,3,3,88.162,5
20.0,7.0,6,1.0,1,1,88.9171428571,7
20.0,7.0,6,1.0,3,3,87.7477777778,9
20.0,7.0,6,2.0,1,1,89.7733333333,3
20.0,7.0,6,2.0,2,2,89.1266666667,3
20.0,7.0,6,2.0,3,3,87.916,5
20.0,7.0,6,2.0,4,4,89.53,1
20.0,7.0,6,3.0,1,1,89.77,1
20.0,7.0,6,3.0,4,4,88.8,1
20.0,7.0,6,4.0,1,1,90.038,5
20.0,7.0,6,4.0,2,2,90.596,5
20.0,7.0,6,4.0,3,3,89.73375,8
20.0,7.0,6,4.0,4,4,89.35,1
20.0,7.0,6,5.0,1,1,89.76,1
20.0,7.0,6,5.0,2,2,91.86,3
20.0,7.0,6,5.0,3,3,89.074,5
20.0,7.0,8,1.0,1,1,89.8633333333,3
20.0,7.0,8,1.0,3,3,91.2966666667,3
20.0,7.0,8,2.0,1,1,91.04,1
20.0,7.0,8,2.0,2,2,90.13,1
20.0,7.0,8,2.0,3,3,90.46,4
20.0,7.0,8,2.0,4,4,90.27,1
20.0,7.0,8,3.0,1,1,92.94,1
20.0,7.0,8,3.0,3,3,91.5966666667,3
20.0,7.0,8,3.0,4,4,90.34,1
20.0,7.0,8,4.0,1,1,91.5583333333,6
20.0,7.0,8,4.0,2,2,92.14,3
20.0,7.0,8,4.0,3,3,91.504,5
20.0,7.0,8,4.0,4,4,91.205,2
20.0,7.0,8,5.0,1,1,91.7,2
20.0,7.0,8,5.0,2,2,92.8066666667,3
20.0,7.0,9,5.0,1,1,93.75,1
20.0,8.0,2,2.0,3,3,96.4,2
20.0,8.0,2,3.0,3,3,97.65,1
20.0,8.0,2,4.0,1,1,99.655,2
20.0,8.0,2,4.0,2,2,97.28,1
20.0,8.0,2,5.0,3,3,98.01,1
20.0,8.0,3,1.0,1,1,99.4083333333,6
20.0,8.0,3,1.0,2,2,97.54625,8
20.0,8.0,3,1.0,3,3,97.9105,20
20.0,8.0,3,2.0,1,1,102.69,1
20.0,8.0,3,2.0,3,3,97.5433333333,9
20.0,8.0,3,2.0,4,4,98.36,2
20.0,8.0,3,3.0,3,3,98.98375,8
20.0,8.0,3,3.0,4,4,96.64,2
20.0,8.0,3,4.0,1,1,100.545,12
20.0,8.0,3,4.0,2,2,100.095833333,12
20.0,8.0,3,4.0,3,3,98.7616666667,12
20.0,8.0,3,4.0,4,4,100.255,2
20.0,8.0,3,5.0,1,1,100.421428571,7
20.0,8.0,3,5.0,2,2,100.205,6
20.0,8.0,3,5.0,3,3,99.6508333333,12
20.0,8.0,3,6.0,3,3,100.508,5
20.0,8.0,3,6.0,4,4,100.256666667,3
20.0,8.0,5,1.0,1,1,100.295,2
20.0,8.0,5,1.0,2,2,98.59,6
20.0,8.0,5,1.0,3,3,98.7345454545,22
20.0,8.0,5,2.0,1,1,102.04,2
20.0,8.0,5,2.0,3,3,98.5971428571,7
20.0,8.0,5,3.0,3,3,99.4071428571,7
20.0,8.0,5,3.0,4,4,99.3725,4
20.0,8.0,5,4.0,1,1,100.3,4
20.0,8.0,5,4.0,2,2,100.811538462,13
20.0,8.0,5,4.0,3,3,100.543636364,11
20.0,8.0,5,4.0,4,4,99.4966666667,3
20.0,8.0,5,5.0,1,1,100.935714286,7
20.0,8.0,5,5.0,2,2,100.6225,12
20.0,8.0,5,5.0,3,3,101.33875,8
20.0,8.0,5,5.0,4,4,100.48,2
20.0,8.0,5,6.0,4,4,98.69,1
20.0,8.0,6,1.0,2,2,100.7,1
20.0,8.0,6,1.0,3,3,101.143636364,11
20.0,8.0,6,2.0,2,2,100.97,1
20.0,8.0,6,2.0,3,3,100.98,2
20.0,8.0,6,2.0,4,4,101.82,1
20.0,8.0,6,3.0,3,3,102.0,5
20.0,8.0,6,3.0,4,4,102.74,1
20.0,8.0,6,4.0,1,1,102.776,5
20.0,8.0,6,4.0,2,2,103.845,2
20.0,8.0,6,4.0,3,3,101.5,11
20.0,8.0,6,5.0,1,1,102.9525,4
20.0,8.0,6,5.0,2,2,103.4925,4
20.0,8.0,6,5.0,3,3,102.77,1
20.0,8.0,8,1.0,1,1,106.32,1
20.0,8.0,8,1.0,2,2,105.28,1
20.0,8.0,8,1.0,3,3,102.574,5
20.0,8.0,8,2.0,3,3,106.77,1
20.0,8.0,8,4.0,1,1,107.27,3
20.0,8.0,8,4.0,2,2,105.805,4
20.0,8.0,8,4.0,3,3,103.472,5
20.0,8.0,8,4.0,4,4,105.24,1
20.0,8.0,8,5.0,1,1,105.296666667,3
20.0,8.0,8,5.0,2,2,104.61,1
20.0,8.0,8,5.0,3,3,105.97,1
20.0,8.0,8,6.0,4,4,105.63,1
20.0,9.0,2,5.0,3,3,118.09,1
20.0,9.0,3,1.0,3,3,116.35,1
20.0,9.0,3,2.0,2,2,114.196666667,3
20.0,9.0,3,2.0,3,3,114.602,5
20.0,9.0,3,3.0,3,3,115.502,15
20.0,9.0,3,3.0,4,4,114.514,5
20.0,9.0,3,4.0,1,1,117.85,5
20.0,9.0,3,4.0,2,2,115.411666667,6
20.0,9.0,3,4.0,3,3,116.4325,4
20.0,9.0,3,5.0,3,3,117.51125,8
20.0,9.0,3,5.0,4,4,117.266666667,6
20.0,9.0,3,6.0,3,3,117.53,1
20.0,9.0,5,2.0,2,2,115.5325,4
20.0,9.0,5,2.0,3,3,116.31,1
20.0,9.0,5,3.0,2,2,116.435,2
20.0,9.0,5,3.0,3,3,115.775,10
20.0,9.0,5,3.0,4,4,115.91,3
20.0,9.0,5,4.0,1,1,118.313333333,3
20.0,9.0,5,4.0,2,2,115.943636364,11
20.0,9.0,5,4.0,3,3,116.26,4
20.0,9.0,5,5.0,2,2,117.99,1
20.0,9.0,5,5.0,3,3,118.316666667,9
20.0,9.0,5,5.0,4,4,117.37,6
20.0,9.0,5,6.0,3,3,119.37,1
20.0,9.0,5,6.0,4,4,119.925,2
20.0,9.0,6,2.0,2,2,117.38,1
20.0,9.0,6,2.0,3,3,118.2,1
20.0,9.0,6,3.0,3,3,118.14,2
20.0,9.0,6,4.0,1,1,119.756,5
20.0,9.0,6,4.0,2,2,118.315,2
20.0,9.0,6,5.0,2,2,120.84,1
20.0,9.0,6,5.0,3,3,120.935,4
20.0,9.0,6,5.0,4,4,120.58,2
20.0,9.0,8,2.0,2,2,123.6,1
20.0,9.0,8,2.0,3,3,120.48,1
20.0,9.0,8,3.0,2,2,122.64,1
20.0,9.0,8,3.0,3,3,118.89,2
20.0,9.0,8,4.0,1,1,122.4425,4
20.0,9.0,8,4.0,2,2,121.493333333,3
20.0,9.0,8,4.0,3,3,123.01,1
20.0,9.0,8,5.0,1,1,122.81,1
20.0,9.0,8,5.0,2,2,123.68,1
20.0,9.0,8,5.0,3,3,124.025,4
20.0,9.0,8,5.0,4,4,122.69,1
20.0,9.0,9,4.0,1,1,124.67,1
20.0,9.87,2,1.0,3,3,124.19,1
20.0,9.87,2,2.0,2,2,122.81,1
20.0,9.87,2,4.0,2,2,127.275,2
20.0,9.87,3,1.0,2,2,127.073333333,3
20.0,9.87,3,1.0,3,3,125.919565217,23
20.0,9.87,3,1.0,4,4,125.91,5
20.0,9.87,3,2.0,2,2,125.656666667,12
20.0,9.87,3,2.0,4,4,125.453333333,6
20.0,9.87,3,3.0,2,2,127.233333333,6
20.0,9.87,3,3.0,3,3,127.69,1
20.0,9.87,3,4.0,2,2,128.304285714,7
20.0,9.87,3,4.0,3,3,128.27,1
20.0,9.87,3,5.0,2,2,128.920833333,12
20.0,9.87,3,5.0,3,3,128.963333333,6
20.0,9.87,3,5.0,4,4,127.4,1
20.0,9.87,3,6.0,2,2,127.72,1
20.0,9.87,5,1.0,2,2,127.857777778,9
20.0,9.87,5,1.0,3,3,127.6125,12
20.0,9.87,5,1.0,4,4,126.152,5
20.0,9.87,5,2.0,2,2,127.843333333,6
20.0,9.87,5,2.0,3,3,128.82,1
20.0,9.87,5,2.0,4,4,126.555714286,7
20.0,9.87,5,3.0,2,2,128.224,5
20.0,9.87,5,3.0,3,3,128.35,1
20.0,9.87,5,3.0,4,4,131.57,1
20.0,9.87,5,4.0,2,2,128.929,10
20.0,9.87,5,4.0,4,4,129.07,2
20.0,9.87,5,5.0,2,2,129.703636364,11
20.0,9.87,5,5.0,3,3,130.16,3
20.0,9.87,5,6.0,2,2,131.04,1
20.0,9.87,6,1.0,2,2,129.923333333,3
20.0,9.87,6,1.0,3,3,128.1525,4
20.0,9.87,6,1.0,4,4,127.48,1
20.0,9.87,6,2.0,2,2,128.855,2
20.0,9.87,6,2.0,4,4,127.545,2
20.0,9.87,6,3.0,2,2,134.18,1
20.0,9.87,6,3.0,3,3,127.19,1
20.0,9.87,6,3.0,4,4,132.39,1
20.0,9.87,6,4.0,1,1,133.78,1
20.0,9.87,6,4.0,2,2,133.802,5
20.0,9.87,6,5.0,2,2,133.32,4
20.0,9.87,6,5.0,3,3,128.69,1
20.0,9.87,8,1.0,2,2,131.59,1
20.0,9.87,8,1.0,3,3,132.376,5
20.0,9.87,8,1.0,4,4,134.513333333,3
20.0,9.87,8,2.0,2,2,130.42,1
20.0,9.87,8,3.0,2,2,136.67,1
20.0,9.87,8,4.0,2,2,134.05,3
20.0,9.87,8,4.0,3,3,130.825,2
20.0,9.87,8,5.0,2,2,135.486,5
20.0,9.87,8,5.0,3,3,134.71,2
20.0,9.87,8,6.0,2,2,133.87,1
20.0,9.87,9,1.0,3,3,132.51,1
20.0,11.0,2,4.0,2,2,144.87,1
20.0,11.0,2,5.0,2,2,146.87,1
20.0,11.0,3,1.0,2,2,143.805,2
20.0,11.0,3,3.0,2,2,144.573333333,6
20.0,11.0,3,4.0,2,2,146.513846154,13
20.0,11.0,3,4.0,4,4,146.51,1
20.0,11.0,3,5.0,2,2,147.945,10
20.0,11.0,3,5.0,3,3,146.89,1
20.0,11.0,3,5.0,4,4,147.616,5
20.0,11.0,3,6.0,2,2,150.78,1
20.0,11.0,5,1.0,2,2,146.478181818,11
20.0,11.0,5,2.0,2,2,147.15,1
20.0,11.0,5,3.0,2,2,146.513333333,3
20.0,11.0,5,4.0,2,2,147.595555556,9
20.0,11.0,5,4.0,4,4,147.6,1
20.0,11.0,5,5.0,2,2,147.326666667,3
20.0,11.0,5,5.0,3,3,148.61,1
20.0,11.0,5,5.0,4,4,149.43,4
20.0,11.0,5,6.0,2,2,148.35,1
20.0,11.0,6,3.0,2,2,150.435,2
20.0,11.0,6,4.0,2,2,151.374,5
20.0,11.0,6,4.0,4,4,156.04,1
20.0,11.0,6,5.0,2,2,152.12,1
20.0,11.0,6,5.0,4,4,151.24,1
20.0,11.0,8,4.0,2,2,153.752857143,7
20.0,11.0,8,5.0,2,2,156.1225,4
20.0,11.0,8,5.0,4,4,159.35,1
20.0,11.0,9,4.0,2,2,155.49,1
20.0,12.0,2,1.0,4,4,156.64,1
20.0,12.0,2,3.0,3,3,156.4,1
20.0,12.0,2,4.0,3,3,159.23,1
20.0,12.0,3,1.0,2,2,154.98,6
20.0,12.0,3,1.0,4,4,155.578666667,15
20.0,12.0,3,2.0,2,2,155.4275,4
20.0,12.0,3,2.0,4,4,155.573333333,3
20.0,12.0,3,3.0,2,2,156.17,3
20.0,12.0,3,3.0,3,3,157.678333333,6
20.0,12.0,3,3.0,4,4,156.946666667,3
20.0,12.0,3,4.0,2,2,158.773333333,6
20.0,12.0,3,4.0,3,3,157.342727273,11
20.0,12.0,3,4.0,4,4,155.38,2
20.0,12.0,3,5.0,2,2,160.41,1
20.0,12.0,3,5.0,3,3,159.28,7
20.0,12.0,3,5.0,4,4,159.6875,4
20.0,12.0,5,1.0,2,2,157.9775,8
20.0,12.0,5,1.0,4,4,158.13,10
20.0,12.0,5,2.0,2,2,156.555,6
20.0,12.0,5,2.0,3,3,159.6925,4
20.0,12.0,5,2.0,4,4,157.91,2
20.0,12.0,5,3.0,2,2,158.67,2
20.0,12.0,5,3.0,3,3,158.37,3
20.0,12.0,5,3.0,4,4,156.21,2
20.0,12.0,5,4.0,2,2,160.106,5
20.0,12.0,5,4.0,3,3,159.3375,4
20.0,12.0,5,4.0,4,4,161.58,2
20.0,12.0,5,5.0,2,2,161.493333333,3
20.0,12.0,5,5.0,3,3,161.242,5
20.0,12.0,5,5.0,4,4,158.5,2
20.0,12.0,6,1.0,2,2,160.265,2
20.0,12.0,6,1.0,3,3,162.88,1
20.0,12.0,6,1.0,4,4,161.535,2
20.0,12.0,6,2.0,4,4,162.33,2
20.0,12.0,6,3.0,2,2,162.185,4
20.0,12.0,6,3.0,4,4,163.66,1
20.0,12.0,6,4.0,2,2,164.103333333,3
20.0,12.0,6,4.0,3,3,159.68,2
20.0,12.0,6,4.0,4,4,162.28,1
20.0,12.0,6,5.0,2,2,163.183333333,3
20.0,12.0,8,1.0,4,4,169.615,2
20.0,12.0,8,2.0,2,2,162.53,1
20.0,12.0,8,2.0,3,3,165.0,2
20.0,12.0,8,2.0,4,4,167.88,1
20.0,12.0,8,3.0,2,2,165.86,2
20.0,12.0,8,3.0,3,3,165.01,2
20.0,12.0,8,4.0,2,2,164.0,1
20.0,12.0,8,4.0,3,3,165.366,5
20.0,12.0,9,3.0,3,3,166.56,1
20.0,14.0,2,1.0,3,3,180.7,1
20.0,14.0,2,3.0,4,4,179.47,1
20.0,14.0,2,4.0,2,2,184.15,1
20.0,14.0,3,1.0,3,3,180.313,10
20.0,14.0,3,2.0,3,3,180.934285714,7
20.0,14.0,3,2.0,4,4,180.986,5
20.0,14.0,3,3.0,2,2,181.52,2
20.0,14.0,3,3.0,3,3,184.403333333,3
20.0,14.0,3,3.0,4,4,182.69,1
20.0,14.0,3,4.0,3,3,186.35,1
20.0,14.0,3,5.0,2,2,184.153333333,3
20.0,14.0,3,5.0,3,3,181.63,2
20.0,14.0,3,5.0,4,4,182.86,1
20.0,14.0,5,1.0,3,3,183.019,10
20.0,14.0,5,2.0,3,3,182.48,6
20.0,14.0,5,2.0,4,4,183.126,5
20.0,14.0,5,3.0,2,2,185.28,2
20.0,14.0,5,3.0,4,4,182.5,2
20.0,14.0,5,4.0,4,4,188.75,1
20.0,14.0,5,5.0,2,2,186.958571429,7
20.0,14.0,6,1.0,3,3,186.514,5
20.0,14.0,6,2.0,3,3,183.015,2
20.0,14.0,6,2.0,4,4,183.75,1
20.0,14.0,6,3.0,2,2,187.66,1
20.0,14.0,6,3.0,4,4,189.61,1
20.0,14.0,6,5.0,2,2,194.54,1
20.0,14.0,6,5.0,4,4,192.82,1
20.0,14.0,8,1.0,3,3,187.27,2
20.0,14.0,8,2.0,4,4,193.113333333,3
20.0,14.0,8,3.0,4,4,193.39,1
20.0,14.0,8,5.0,3,3,192.475,2
20.0,16.0,2,1.0,3,3,201.55,1
20.0,16.0,2,5.0,3,3,209.98,2
20.0,16.0,3,1.0,3,3,204.798571429,7
20.0,16.0,3,2.0,3,3,209.733333333,3
20.0,16.0,3,3.0,4,4,209.23,2
20.0,16.0,3,4.0,3,3,210.74,5
20.0,16.0,3,4.0,4,4,210.8,3
20.0,16.0,3,5.0,3,3,207.46,2
20.0,16.0,3,5.0,4,4,209.873333333,3
20.0,16.0,3,6.0,4,4,213.63,1
20.0,16.0,5,1.0,3,3,209.0025,4
20.0,16.0,5,2.0,3,3,214.01,1
20.0,16.0,5,3.0,3,3,214.56,1
20.0,16.0,5,4.0,3,3,212.9,1
20.0,16.0,5,4.0,4,4,208.73,5
20.0,16.0,5,5.0,2,2,213.976666667,6
20.0,16.0,5,5.0,3,3,220.12,1
20.0,16.0,5,5.0,4,4,212.89,4
20.0,16.0,6,1.0,3,3,209.56,1
20.0,16.0,6,3.0,3,3,222.33,1
20.0,16.0,6,4.0,4,4,219.015,2
20.0,16.0,6,5.0,2,2,216.896,5
20.0,16.0,6,5.0,3,3,215.53,3
20.0,16.0,6,5.0,4,4,218.415,4
20.0,16.0,8,2.0,3,3,223.38,1
20.0,16.0,8,3.0,4,4,219.44,1
20.0,16.0,8,4.0,3,3,213.63,2
20.0,16.0,8,4.0,4,4,223.7,2
20.0,16.0,8,5.0,2,2,220.84,1
20.0,16.0,8,5.0,3,3,226.75,1
20.0,16.0,8,5.0,4,4,220.533333333,3
20.0,21.0,3,2.0,3,3,268.216666667,3
20.0,21.0,3,3.0,3,3,270.82,1
20.0,21.0,5,2.0,3,3,272.848333333,6
20.0,21.0,5,3.0,3,3,272.445,2
20.0,21.0,6,3.0,3,3,283.6,1
20.0,21.0,8,2.0,3,3,284.42,1
21.0,5.02,2,4.0,1,1,60.005,2
21.0,5.02,2,4.0,2,2,58.28,1
21.0,5.02,2,4.0,3,3,59.45,2
21.0,5.02,2,5.0,1,1,58.905,2
21.0,5.02,2,5.0,2,2,59.23,1
21.0,5.02,2,5.0,3,3,58.52,1
21.0,5.02,2,5.0,4,4,58.71,1
21.0,5.02,2,6.0,1,1,59.4,2
21.0,5.02,2,6.0,3,3,58.8866666667,3
21.0,5.02,3,1.0,3,3,58.57,1
21.0,5.02,3,3.0,2,2,61.0,1
21.0,5.02,3,4.0,1,1,60.6566666667,3
21.0,5.02,3,4.0,3,3,58.9154545455,11
21.0,5.02,3,5.0,1,1,60.28,17
21.0,5.02,3,5.0,2,2,59.6966666667,3
21.0,5.02,3,5.0,3,3,59.32,14
21.0,5.02,3,5.0,4,4,58.62,1
21.0,5.02,3,6.0,1,1,57.95,1
21.0,5.02,3,6.0,2,2,59.3377777778,9
21.0,5.02,3,6.0,3,3,59.4288,25
21.0,5.02,3,6.0,4,4,60.0933333333,3
21.0,5.02,5,1.0,3,3,59.4833333333,3
21.0,5.02,5,3.0,2,2,58.86,2
21.0,5.02,5,3.0,3,3,58.895,2
21.0,5.02,5,4.0,1,1,60.65,2
21.0,5.02,5,4.0,2,2,60.06,1
21.0,5.02,5,4.0,3,3,59.9772727273,11
21.0,5.02,5,5.0,1,1,61.1708333333,12
21.0,5.02,5,5.0,2,2,61.32,2
21.0,5.02,5,5.0,3,3,59.81875,8
21.0,5.02,5,5.0,4,4,60.94,2
21.0,5.02,5,6.0,1,1,61.6766666667,6
21.0,5.02,5,6.0,2,2,60.315,4
21.0,5.02,5,6.0,3,3,59.9927272727,22
21.0,5.02,5,6.0,4,4,59.808,5
21.0,5.02,6,2.0,2,2,60.05,1
21.0,5.02,6,3.0,2,2,61.4233333333,3
21.0,5.02,6,4.0,1,1,62.488,5
21.0,5.02,6,4.0,3,3,61.27,5
21.0,5.02,6,5.0,1,1,62.602,10
21.0,5.02,6,5.0,2,2,61.2066666667,3
21.0,5.02,6,5.0,3,3,61.12,6
21.0,5.02,6,5.0,4,4,60.425,4
21.0,5.02,6,6.0,1,1,61.645,4
21.0,5.02,6,6.0,2,2,62.46,4
21.0,5.02,6,6.0,3,3,61.3461111111,18
21.0,5.02,6,6.0,4,4,61.224,5
21.0,5.02,8,2.0,2,2,62.75,1
21.0,5.02,8,4.0,1,1,63.06,1
21.0,5.02,8,4.0,3,3,61.9333333333,3
21.0,5.02,8,5.0,1,1,63.515,6
21.0,5.02,8,5.0,3,3,62.192,10
21.0,5.02,8,5.0,4,4,62.605,4
21.0,5.02,8,6.0,2,2,62.625,4
21.0,5.02,8,6.0,3,3,61.9525,4
21.0,5.02,8,6.0,4,4,62.515,2
21.0,5.02,9,3.0,2,2,61.42,1
21.0,5.02,9,4.0,1,1,63.13,1
21.0,5.02,9,4.0,3,3,62.61,2
21.0,5.02,9,5.0,1,1,64.12,2
21.0,5.02,9,5.0,3,3,63.485,2
21.0,5.02,9,6.0,2,2,62.77,1
21.0,5.02,9,6.0,3,3,63.97,5
21.0,5.02,9,6.0,4,4,64.08,2
21.0,5.91,3,4.0,1,1,70.47,1
21.0,5.91,3,5.0,3,3,70.59,1
21.0,5.91,5,5.0,1,1,71.84,1
21.0,5.91,5,5.0,2,2,69.83,1
21.0,5.91,6,5.0,1,1,73.845,2
21.0,5.91,6,5.0,3,3,71.77,1
21.0,5.91,6,6.0,3,3,71.53,1
21.0,5.91,8,4.0,1,1,75.07,1
21.0,5.91,9,3.0,3,3,72.29,1
21.0,5.91,9,5.0,3,3,74.99,1
21.0,6.02,2,2.0,3,3,70.13,2
21.0,6.02,2,3.0,1,1,71.13,1
21.0,6.02,2,3.0,4,4,70.56,1
21.0,6.02,2,4.0,1,1,72.335,4
21.0,6.02,2,4.0,2,2,70.45,1
21.0,6.02,2,5.0,1,1,72.475,4
21.0,6.02,2,5.0,2,2,70.32,1
21.0,6.02,2,5.0,3,3,71.03,5
21.0,6.02,2,5.0,4,4,72.04,1
21.0,6.02,2,6.0,1,1,71.61,2
21.0,6.02,2,6.0,2,2,71.695,2
21.0,6.02,2,6.0,3,3,70.985,2
21.0,6.02,2,6.0,4,4,71.6433333333,3
21.0,6.02,3,2.0,1,1,70.67,1
21.0,6.02,3,2.0,3,3,69.89,6
21.0,6.02,3,3.0,1,1,71.5766666667,3
21.0,6.02,3,3.0,2,2,70.805,2
21.0,6.02,3,3.0,3,3,70.325,4
21.0,6.02,3,3.0,4,4,70.13,1
21.0,6.02,3,4.0,1,1,72.55,10
21.0,6.02,3,4.0,2,2,71.39,1
21.0,6.02,3,4.0,3,3,71.24,9
21.0,6.02,3,4.0,4,4,71.11,3
21.0,6.02,3,5.0,1,1,72.2328571429,21
21.0,6.02,3,5.0,2,2,71.61,7
21.0,6.02,3,5.0,3,3,71.39,27
21.0,6.02,3,5.0,4,4,70.516,5
21.0,6.02,3,6.0,1,1,72.4425,12
21.0,6.02,3,6.0,2,2,71.2808333333,12
21.0,6.02,3,6.0,3,3,71.576875,16
21.0,6.02,3,6.0,4,4,72.269,10
21.0,6.02,5,2.0,1,1,72.845,2
21.0,6.02,5,2.0,3,3,71.1233333333,3
21.0,6.02,5,3.0,1,1,72.34,1
21.0,6.02,5,3.0,2,2,71.8,2
21.0,6.02,5,3.0,3,3,71.316,5
21.0,6.02,5,3.0,4,4,71.54,1
21.0,6.02,5,4.0,1,1,73.2290909091,11
21.0,6.02,5,4.0,2,2,73.0766666667,3
21.0,6.02,5,4.0,3,3,71.59875,8
21.0,6.02,5,4.0,4,4,70.19,1
21.0,6.02,5,5.0,1,1,73.08,28
21.0,6.02,5,5.0,2,2,72.217,10
21.0,6.02,5,5.0,3,3,72.4646666667,30
21.0,6.02,5,5.0,4,4,72.14,9
21.0,6.02,5,6.0,1,1,73.3957142857,7
21.0,6.02,5,6.0,2,2,72.815,8
21.0,6.02,5,6.0,3,3,72.2206666667,15
21.0,6.02,5,6.0,4,4,72.8228571429,7
21.0,6.02,6,1.0,3,3,72.62,1
21.0,6.02,6,2.0,1,1,72.57,1
21.0,6.02,6,2.0,3,3,72.3475,8
21.0,6.02,6,3.0,2,2,73.13,3
21.0,6.02,6,3.0,3,3,72.1125,4
21.0,6.02,6,3.0,4,4,74.42,1
21.0,6.02,6,4.0,1,1,74.4716666667,6
21.0,6.02,6,4.0,2,2,73.375,2
21.0,6.02,6,4.0,3,3,73.8033333333,6
21.0,6.02,6,4.0,4,4,73.605,2
21.0,6.02,6,5.0,1,1,74.7135294118,17
21.0,6.02,6,5.0,2,2,72.9733333333,3
21.0,6.02,6,5.0,3,3,73.8072727273,11
21.0,6.02,6,5.0,4,4,73.17,7
21.0,6.02,6,6.0,1,1,73.4566666667,3
21.0,6.02,6,6.0,2,2,74.8233333333,3
21.0,6.02,6,6.0,3,3,73.7888888889,9
21.0,6.02,6,6.0,4,4,74.6214285714,7
21.0,6.02,8,2.0,3,3,73.915,2
21.0,6.02,8,3.0,2,2,75.49,1
21.0,6.02,8,3.0,3,3,77.09,1
21.0,6.02,8,4.0,1,1,76.395,4
21.0,6.02,8,4.0,2,2,74.8933333333,3
21.0,6.02,8,4.0,3,3,75.67,6
21.0,6.02,8,4.0,4,4,74.405,2
21.0,6.02,8,5.0,1,1,76.312,5
21.0,6.02,8,5.0,2,2,75.18,2
21.0,6.02,8,5.0,3,3,75.29,7
21.0,6.02,8,5.0,4,4,75.08,2
21.0,6.02,8,6.0,1,1,76.376,5
21.0,6.02,8,6.0,2,2,76.38,1
21.0,6.02,8,6.0,3,3,75.5566666667,9
21.0,6.02,8,6.0,4,4,75.88,2
21.0,6.02,9,2.0,3,3,75.0866666667,3
21.0,6.02,9,3.0,1,1,75.58,1
21.0,6.02,9,3.0,3,3,75.4166666667,3
21.0,6.02,9,4.0,1,1,78.67,1
21.0,6.02,9,4.0,3,3,75.55,1
21.0,6.02,9,5.0,1,1,76.5228571429,7
21.0,6.02,9,5.0,2,2,76.39,3
21.0,6.02,9,5.0,3,3,76.7833333333,3
21.0,6.02,9,5.0,4,4,76.4033333333,3
21.0,6.02,9,6.0,2,2,76.45,2
21.0,6.02,9,6.0,3,3,77.41,3
21.0,6.02,9,6.0,4,4,76.3,1
21.0,8.3,2,3.0,3,3,105.815,2
21.0,8.3,2,4.0,3,3,105.11,1
21.0,8.3,2,4.0,4,4,107.44,1
21.0,8.3,2,5.0,1,1,106.01,1
21.0,8.3,2,5.0,3,3,105.4125,4
21.0,8.3,2,5.0,4,4,104.78,1
21.0,8.3,2,6.0,2,2,107.26,1
21.0,8.3,2,6.0,3,3,105.275,2
21.0,8.3,2,6.0,4,4,107.37,1
21.0,8.3,3,2.0,3,3,105.03,1
