racecourse,age_cond,going,raceclass,distance,distance,wintime,count
9.0,3,6,5.0,13.8,13.8,191.063333333,3
9.0,3,6,5.0,15.8,15.8,216.933333333,3
9.0,3,6,6.0,5.0,5.0,61.3426086957,23
9.0,3,6,6.0,5.96,5.96,75.25375,8
9.0,3,6,6.0,7.0,7.0,89.6771428571,14
9.0,3,6,6.0,11.97,11.97,163.268,5
9.0,3,6,6.0,13.8,13.8,190.835,2
9.0,3,6,6.0,15.8,15.8,219.044615385,13
9.0,3,8,2.0,5.0,5.0,60.97,1
9.0,3,8,2.0,7.0,7.0,93.82,1
9.0,3,8,3.0,5.0,5.0,60.37,1
9.0,3,8,3.0,11.97,11.97,169.97,1
9.0,3,8,3.0,13.8,13.8,197.64,1
9.0,3,8,4.0,5.0,5.0,61.592,5
9.0,3,8,4.0,5.96,5.96,75.9433333333,3
9.0,3,8,4.0,7.0,7.0,90.394,10
9.0,3,8,4.0,11.97,11.97,164.2625,4
9.0,3,8,4.0,13.8,13.8,187.5,1
9.0,3,8,5.0,5.0,5.0,60.995,2
9.0,3,8,5.0,5.96,5.96,77.3075,4
9.0,3,8,5.0,7.0,7.0,91.1216666667,6
9.0,3,8,5.0,11.97,11.97,164.39125,8
9.0,3,8,5.0,13.8,13.8,192.23,1
9.0,3,8,5.0,15.8,15.8,224.557777778,9
9.0,3,8,6.0,5.0,5.0,61.8344444444,18
9.0,3,8,6.0,5.96,5.96,76.934,5
9.0,3,8,6.0,7.0,7.0,90.9114285714,7
9.0,3,8,6.0,11.97,11.97,166.002307692,13
9.0,3,8,6.0,13.8,13.8,194.763333333,3
9.0,3,8,6.0,15.8,15.8,221.673333333,3
9.0,3,9,2.0,5.0,5.0,60.9966666667,3
9.0,3,9,4.0,5.96,5.96,78.5233333333,3
9.0,3,9,4.0,7.0,7.0,91.9208333333,12
9.0,3,9,4.0,11.97,11.97,168.315,4
9.0,3,9,4.0,15.8,15.8,228.55,1
9.0,3,9,5.0,7.0,7.0,91.725,2
9.0,3,9,5.0,11.97,11.97,167.676,5
9.0,3,9,5.0,13.8,13.8,199.2925,4
9.0,3,9,5.0,15.8,15.8,229.13,4
9.0,3,9,6.0,5.0,5.0,63.51625,8
9.0,3,9,6.0,7.0,7.0,91.39,2
9.0,3,9,6.0,11.97,11.97,169.766,5
9.0,3,9,6.0,13.8,13.8,196.1475,4
9.0,4,2,4.0,5.96,5.96,71.67,1
9.0,4,2,4.0,7.0,7.0,84.75,2
9.0,4,2,5.0,5.0,5.0,58.87,1
9.0,4,2,5.0,13.8,13.8,175.04,1
9.0,4,2,6.0,11.97,11.97,155.005,2
9.0,4,2,6.0,13.8,13.8,180.49,2
9.0,4,2,6.0,15.8,15.8,207.84,1
9.0,4,3,2.0,7.0,7.0,86.83,1
9.0,4,3,3.0,7.0,7.0,84.88,2
9.0,4,3,3.0,11.97,11.97,153.25,1
9.0,4,3,4.0,5.96,5.96,72.715,4
9.0,4,3,4.0,7.0,7.0,85.0975,8
9.0,4,3,4.0,11.97,11.97,152.585,2
9.0,4,3,4.0,13.8,13.8,179.464,5
9.0,4,3,5.0,5.0,5.0,58.7366666667,3
9.0,4,3,5.0,5.96,5.96,72.405,2
9.0,4,3,5.0,7.0,7.0,84.53,2
9.0,4,3,5.0,11.97,11.97,156.7775,4
9.0,4,3,5.0,13.8,13.8,179.805,2
9.0,4,3,5.0,15.8,15.8,207.864,5
9.0,4,3,6.0,5.0,5.0,58.8866666667,3
9.0,4,3,6.0,5.96,5.96,72.9575,4
9.0,4,3,6.0,7.0,7.0,86.0,1
9.0,4,3,6.0,11.97,11.97,156.867333333,15
9.0,4,3,6.0,13.8,13.8,183.61,6
9.0,4,3,6.0,15.8,15.8,209.742,5
9.0,4,5,2.0,7.0,7.0,85.74,1
9.0,4,5,3.0,7.0,7.0,85.7783333333,6
9.0,4,5,4.0,5.96,5.96,73.0883333333,6
9.0,4,5,4.0,7.0,7.0,86.11,4
9.0,4,5,4.0,11.97,11.97,158.635,2
9.0,4,5,4.0,13.8,13.8,184.71,3
9.0,4,5,5.0,5.0,5.0,59.5916666667,6
9.0,4,5,5.0,7.0,7.0,86.3942857143,7
9.0,4,5,5.0,11.97,11.97,156.991666667,6
9.0,4,5,5.0,13.8,13.8,185.635,2
9.0,4,5,5.0,15.8,15.8,213.93,5
9.0,4,5,6.0,5.0,5.0,60.71,3
9.0,4,5,6.0,5.96,5.96,72.88,1
9.0,4,5,6.0,7.0,7.0,86.7575,4
9.0,4,5,6.0,11.97,11.97,158.535833333,12
9.0,4,5,6.0,13.8,13.8,186.645,6
9.0,4,5,6.0,15.8,15.8,212.615,4
9.0,4,6,4.0,5.96,5.96,74.085,2
9.0,4,6,4.0,7.0,7.0,86.75,1
9.0,4,6,4.0,11.97,11.97,160.195,2
9.0,4,6,4.0,13.8,13.8,189.283333333,3
9.0,4,6,5.0,5.0,5.0,60.15,1
9.0,4,6,5.0,7.0,7.0,88.915,4
9.0,4,6,5.0,11.97,11.97,163.48,1
9.0,4,6,5.0,13.8,13.8,187.483333333,3
9.0,4,6,6.0,5.0,5.0,61.64,2
9.0,4,6,6.0,5.96,5.96,76.38,1
9.0,4,6,6.0,11.97,11.97,163.053333333,6
9.0,4,6,6.0,13.8,13.8,190.045,2
9.0,4,6,6.0,15.8,15.8,217.22,4
9.0,4,8,3.0,7.0,7.0,89.66,1
9.0,4,8,3.0,11.97,11.97,166.4,1
9.0,4,8,4.0,5.96,5.96,74.89,1
9.0,4,8,4.0,7.0,7.0,89.2766666667,3
9.0,4,8,5.0,5.0,5.0,61.99,1
9.0,4,8,5.0,5.96,5.96,77.45,1
9.0,4,8,5.0,7.0,7.0,91.04,1
9.0,4,8,5.0,11.97,11.97,167.11,1
9.0,4,8,5.0,13.8,13.8,195.905,2
9.0,4,8,5.0,15.8,15.8,225.935,2
9.0,4,8,6.0,5.0,5.0,62.4166666667,3
9.0,4,8,6.0,11.97,11.97,166.112,5
9.0,4,8,6.0,13.8,13.8,187.62,1
9.0,4,8,6.0,15.8,15.8,219.87,1
9.0,4,9,4.0,11.97,11.97,166.21,1
9.0,4,9,5.0,7.0,7.0,90.95,1
9.0,4,9,5.0,11.97,11.97,167.26,1
9.0,4,9,5.0,13.8,13.8,194.57,1
9.0,4,9,6.0,5.0,5.0,64.23,1
9.0,4,9,6.0,5.96,5.96,80.99,1
11.0,1,2,4.0,5.07,5.07,59.52,1
11.0,1,2,5.0,5.07,5.07,58.0,1
11.0,1,2,5.0,6.07,6.07,69.265,2
11.0,1,2,5.0,8.06,8.06,93.29,2
11.0,1,2,6.0,7.07,7.07,81.68,2
11.0,1,3,3.0,7.07,7.07,83.85,1
11.0,1,3,3.0,8.06,8.06,96.2,1
11.0,1,3,4.0,5.07,5.07,59.313,10
11.0,1,3,4.0,6.07,6.07,71.6188888889,9
11.0,1,3,4.0,8.06,8.06,94.435,2
11.0,1,3,5.0,5.07,5.07,59.7,13
11.0,1,3,5.0,6.07,6.07,71.6869565217,23
11.0,1,3,5.0,7.07,7.07,82.7116666667,6
11.0,1,3,5.0,8.06,8.06,95.1671428571,7
11.0,1,3,6.0,5.07,5.07,60.3333333333,6
11.0,1,3,6.0,6.07,6.07,71.76,2
11.0,1,3,6.0,7.07,7.07,82.21,1
11.0,1,3,6.0,8.06,8.06,96.0225,4
11.0,1,5,3.0,8.06,8.06,98.18,1
11.0,1,5,4.0,5.07,5.07,60.13,5
11.0,1,5,4.0,6.07,6.07,72.1,4
11.0,1,5,4.0,7.07,7.07,83.545,4
11.0,1,5,4.0,8.06,8.06,95.1033333333,6
11.0,1,5,5.0,5.07,5.07,60.432,10
11.0,1,5,5.0,6.07,6.07,72.606,10
11.0,1,5,5.0,7.07,7.07,83.5133333333,3
11.0,1,5,5.0,8.06,8.06,95.14,5
11.0,1,5,6.0,5.07,5.07,60.255,2
11.0,1,5,6.0,6.07,6.07,73.2766666667,6
11.0,1,5,6.0,8.06,8.06,96.8483333333,6
11.0,1,6,4.0,5.07,5.07,62.23,3
11.0,1,6,4.0,6.07,6.07,73.03,1
11.0,1,6,5.0,5.07,5.07,61.5216666667,6
11.0,1,6,5.0,6.07,6.07,73.62,9
11.0,1,6,5.0,7.07,7.07,85.59,1
11.0,1,6,5.0,8.06,8.06,97.715,2
11.0,1,6,6.0,5.07,5.07,63.37,4
11.0,1,6,6.0,6.07,6.07,75.05,6
11.0,1,6,6.0,8.06,8.06,97.9333333333,3
11.0,1,8,3.0,5.07,5.07,64.31,1
11.0,1,8,3.0,6.07,6.07,78.21,1
11.0,1,8,4.0,5.07,5.07,64.055,2
11.0,1,8,4.0,6.07,6.07,76.44,2
11.0,1,8,4.0,7.07,7.07,90.185,2
11.0,1,8,4.0,8.06,8.06,101.393333333,3
11.0,1,8,5.0,5.07,5.07,61.976,5
11.0,1,8,5.0,6.07,6.07,75.8588888889,9
11.0,1,8,5.0,7.07,7.07,87.26,2
11.0,1,8,5.0,8.06,8.06,97.6033333333,3
11.0,1,8,6.0,5.07,5.07,62.22,2
11.0,1,8,6.0,6.07,6.07,76.78,2
11.0,1,8,6.0,8.06,8.06,100.35,1
11.0,1,9,4.0,6.07,6.07,77.3166666667,3
11.0,1,9,4.0,7.07,7.07,89.53,1
11.0,1,9,5.0,5.07,5.07,63.705,4
11.0,1,9,5.0,6.07,6.07,75.91,2
11.0,1,9,5.0,7.07,7.07,90.71,1
11.0,1,9,5.0,8.06,8.06,102.383333333,3
11.0,1,9,6.0,5.07,5.07,64.84,1
11.0,1,9,6.0,6.07,6.07,79.68,1
11.0,2,2,5.0,7.07,7.07,80.03,1
11.0,2,2,5.0,8.06,8.06,92.65,2
11.0,2,2,6.0,6.07,6.07,68.46,1
11.0,2,2,6.0,16.22,16.22,217.46,1
11.0,2,3,2.0,6.07,6.07,71.79,1
11.0,2,3,3.0,8.06,8.06,93.58,1
11.0,2,3,3.0,10.16,10.16,129.58,1
11.0,2,3,3.0,12.1,12.1,156.64,1
11.0,2,3,4.0,7.07,7.07,82.92,2
11.0,2,3,4.0,8.06,8.06,94.93625,8
11.0,2,3,4.0,10.16,10.16,129.02,2
11.0,2,3,4.0,12.1,12.1,161.74,3
11.0,2,3,4.0,16.22,16.22,215.24,1
11.0,2,3,5.0,5.07,5.07,58.66,1
11.0,2,3,5.0,6.07,6.07,71.08,6
11.0,2,3,5.0,7.07,7.07,81.9988888889,9
11.0,2,3,5.0,8.06,8.06,94.6428571429,14
11.0,2,3,5.0,12.1,12.1,158.285714286,7
11.0,2,3,5.0,16.22,16.22,220.39,3
11.0,2,3,6.0,6.07,6.07,71.2375,8
11.0,2,3,6.0,7.07,7.07,83.23,9
11.0,2,3,6.0,8.06,8.06,94.77,1
11.0,2,3,6.0,10.16,10.16,131.155,4
11.0,2,3,6.0,12.1,12.1,157.285,8
11.0,2,3,6.0,16.22,16.22,220.315,2
11.0,2,5,3.0,6.07,6.07,70.53,1
11.0,2,5,3.0,8.06,8.06,95.35,1
11.0,2,5,4.0,8.06,8.06,94.9925,4
11.0,2,5,4.0,10.16,10.16,130.84,5
11.0,2,5,4.0,12.1,12.1,158.443333333,6
11.0,2,5,5.0,5.07,5.07,60.7966666667,3
11.0,2,5,5.0,6.07,6.07,72.154,5
11.0,2,5,5.0,7.07,7.07,83.5133333333,3
11.0,2,5,5.0,8.06,8.06,95.4377777778,9
11.0,2,5,5.0,10.16,10.16,131.55,1
11.0,2,5,5.0,12.1,12.1,159.41,5
11.0,2,5,6.0,5.07,5.07,59.69,2
11.0,2,5,6.0,6.07,6.07,72.092,5
11.0,2,5,6.0,7.07,7.07,84.0328571429,7
11.0,2,5,6.0,8.06,8.06,97.0166666667,3
11.0,2,5,6.0,10.16,10.16,130.49,1
11.0,2,5,6.0,12.1,12.1,160.475,4
11.0,2,5,6.0,16.22,16.22,217.343333333,3
11.0,2,6,4.0,5.07,5.07,61.31,1
11.0,2,6,4.0,6.07,6.07,73.44,1
11.0,2,6,4.0,7.07,7.07,85.03,1
11.0,2,6,4.0,8.06,8.06,100.38,3
11.0,2,6,4.0,10.16,10.16,132.48,2
11.0,2,6,4.0,12.1,12.1,163.86,2
11.0,2,6,5.0,6.07,6.07,74.394,5
11.0,2,6,5.0,7.07,7.07,85.8066666667,3
11.0,2,6,5.0,8.06,8.06,99.4183333333,6
11.0,2,6,5.0,10.16,10.16,141.69,1
11.0,2,6,5.0,16.22,16.22,224.17,1
11.0,2,6,6.0,5.07,5.07,61.23,3
11.0,2,6,6.0,6.07,6.07,73.825,6
11.0,2,6,6.0,7.07,7.07,85.27,2
11.0,2,6,6.0,8.06,8.06,98.59,2
11.0,2,6,6.0,12.1,12.1,165.336666667,3
11.0,2,6,7.0,12.1,12.1,171.62,1
11.0,2,8,3.0,8.06,8.06,101.33,2
11.0,2,8,4.0,5.07,5.07,62.47,1
11.0,2,8,4.0,10.16,10.16,140.64,1
11.0,2,8,5.0,6.07,6.07,75.2166666667,3
11.0,2,8,5.0,7.07,7.07,86.2633333333,3
11.0,2,8,5.0,8.06,8.06,100.755,4
11.0,2,8,5.0,12.1,12.1,167.67,3
11.0,2,8,6.0,5.07,5.07,61.17,1
11.0,2,8,6.0,6.07,6.07,75.1,1
11.0,2,8,6.0,7.07,7.07,85.29,1
11.0,2,8,6.0,8.06,8.06,99.56,1
11.0,2,8,6.0,10.16,10.16,137.48,2
11.0,2,8,6.0,12.1,12.1,167.965,4
11.0,2,8,6.0,16.22,16.22,227.95,1
11.0,2,9,4.0,7.07,7.07,88.36,1
11.0,2,9,4.0,8.06,8.06,102.96,1
11.0,2,9,4.0,12.1,12.1,168.31,2
11.0,2,9,5.0,7.07,7.07,87.66,2
11.0,2,9,5.0,8.06,8.06,101.155,2
11.0,2,9,5.0,10.16,10.16,142.17,1
11.0,2,9,5.0,12.1,12.1,165.305,2
11.0,2,9,6.0,5.07,5.07,64.07,1
11.0,2,9,6.0,6.07,6.07,76.085,4
11.0,2,9,6.0,7.07,7.07,90.78,1
11.0,2,9,6.0,10.16,10.16,140.735,2
11.0,3,2,2.0,6.07,6.07,69.05,1
11.0,3,2,3.0,7.07,7.07,80.5,1
11.0,3,2,5.0,5.07,5.07,58.03,2
11.0,3,2,5.0,7.07,7.07,80.775,4
11.0,3,2,5.0,8.06,8.06,93.1666666667,3
11.0,3,2,5.0,12.1,12.1,162.24,1
11.0,3,2,6.0,5.07,5.07,58.77,1
11.0,3,2,6.0,7.07,7.07,82.49,1
11.0,3,2,6.0,10.16,10.16,126.985,2
11.0,3,2,6.0,12.1,12.1,157.475,2
11.0,3,2,6.0,16.22,16.22,221.825,2
11.0,3,3,1.0,10.16,10.16,127.523333333,3
11.0,3,3,2.0,6.07,6.07,70.25,2
11.0,3,3,2.0,8.06,8.06,92.67,1
11.0,3,3,3.0,5.07,5.07,58.4966666667,3
11.0,3,3,3.0,6.07,6.07,70.1633333333,3
11.0,3,3,3.0,7.07,7.07,80.515,2
11.0,3,3,4.0,6.07,6.07,70.665,2
11.0,3,3,4.0,7.07,7.07,82.1861538462,13
11.0,3,3,4.0,8.06,8.06,94.295,2
11.0,3,3,4.0,10.16,10.16,129.526666667,3
11.0,3,3,4.0,12.1,12.1,156.805,2
11.0,3,3,5.0,5.07,5.07,58.715,8
11.0,3,3,5.0,6.07,6.07,70.7228571429,14
11.0,3,3,5.0,7.07,7.07,82.4246666667,15
11.0,3,3,5.0,8.06,8.06,94.312,30
11.0,3,3,5.0,10.16,10.16,129.643333333,9
11.0,3,3,5.0,12.1,12.1,157.172857143,7
11.0,3,3,5.0,18.0,18.0,239.2375,4
11.0,3,3,6.0,5.07,5.07,58.712,10
11.0,3,3,6.0,6.07,6.07,71.05625,8
11.0,3,3,6.0,7.07,7.07,82.84,11
11.0,3,3,6.0,8.06,8.06,94.36,15
11.0,3,3,6.0,10.16,10.16,129.541,10
11.0,3,3,6.0,12.1,12.1,157.992631579,19
11.0,3,3,6.0,16.22,16.22,216.2,5
11.0,3,3,6.0,18.0,18.0,238.37,1
11.0,3,5,1.0,10.16,10.16,128.785,2
11.0,3,5,3.0,5.07,5.07,59.1,1
11.0,3,5,3.0,7.07,7.07,81.5033333333,3
11.0,3,5,3.0,8.06,8.06,96.56,1
11.0,3,5,3.0,10.16,10.16,129.78,2
11.0,3,5,4.0,6.07,6.07,71.76,3
11.0,3,5,4.0,7.07,7.07,83.785,6
11.0,3,5,4.0,8.06,8.06,96.74,2
11.0,3,5,4.0,10.16,10.16,131.666666667,3
11.0,3,5,4.0,12.1,12.1,157.55,2
11.0,3,5,4.0,18.0,18.0,239.915,2
11.0,3,5,5.0,5.07,5.07,59.3,5
11.0,3,5,5.0,6.07,6.07,71.0225,4
11.0,3,5,5.0,7.07,7.07,83.6925,8
11.0,3,5,5.0,8.06,8.06,95.4041176471,17
11.0,3,5,5.0,10.16,10.16,130.696,10
11.0,3,5,5.0,12.1,12.1,157.82125,8
11.0,3,5,5.0,18.0,18.0,237.77,1
11.0,3,5,6.0,5.07,5.07,59.6722222222,9
11.0,3,5,6.0,6.07,6.07,71.40875,8
11.0,3,5,6.0,7.07,7.07,83.2588888889,18
11.0,3,5,6.0,8.06,8.06,95.8075,12
11.0,3,5,6.0,10.16,10.16,132.216,5
11.0,3,5,6.0,12.1,12.1,158.798333333,6
11.0,3,5,6.0,16.22,16.22,222.03,1
11.0,3,5,6.0,18.0,18.0,243.575,2
11.0,3,6,1.0,10.16,10.16,132.12,1
11.0,3,6,2.0,6.07,6.07,73.06,1
11.0,3,6,2.0,8.06,8.06,95.15,1
11.0,3,6,3.0,5.07,5.07,59.42,1
11.0,3,6,3.0,6.07,6.07,72.25,1
11.0,3,6,3.0,10.16,10.16,130.41,1
11.0,3,6,4.0,6.07,6.07,72.9966666667,3
11.0,3,6,4.0,7.07,7.07,85.97,3
11.0,3,6,4.0,8.06,8.06,98.1266666667,6
11.0,3,6,4.0,10.16,10.16,131.59,2
11.0,3,6,4.0,12.1,12.1,164.09,3
11.0,3,6,4.0,18.0,18.0,242.82,1
11.0,3,6,5.0,5.07,5.07,60.93,4
11.0,3,6,5.0,6.07,6.07,73.6333333333,3
11.0,3,6,5.0,7.07,7.07,85.7618181818,11
11.0,3,6,5.0,8.06,8.06,97.665625,16
11.0,3,6,5.0,10.16,10.16,134.95,2
11.0,3,6,5.0,12.1,12.1,161.6475,4
11.0,3,6,5.0,18.0,18.0,246.63,3
11.0,3,6,6.0,5.07,5.07,60.7375,4
11.0,3,6,6.0,6.07,6.07,73.19,6
11.0,3,6,6.0,7.07,7.07,85.102,5
11.0,3,6,6.0,8.06,8.06,97.7536363636,11
11.0,3,6,6.0,10.16,10.16,133.776666667,3
11.0,3,6,6.0,12.1,12.1,161.526666667,9
11.0,3,6,6.0,16.22,16.22,229.453333333,3
11.0,3,6,6.0,18.0,18.0,246.4825,4
11.0,3,6,7.0,5.07,5.07,63.76,1
11.0,3,6,7.0,7.07,7.07,90.03,1
11.0,3,6,7.0,8.06,8.06,101.76,1
11.0,3,6,7.0,10.16,10.16,142.955,2
11.0,3,8,2.0,6.07,6.07,77.04,1
11.0,3,8,2.0,8.06,8.06,97.06,1
11.0,3,8,3.0,7.07,7.07,89.24,1
11.0,3,8,3.0,10.16,10.16,137.59,1
11.0,3,8,4.0,6.07,6.07,72.41,1
11.0,3,8,4.0,7.07,7.07,87.525,6
11.0,3,8,4.0,8.06,8.06,99.09,1
11.0,3,8,4.0,10.16,10.16,137.37,1
11.0,3,8,4.0,12.1,12.1,164.11,1
11.0,3,8,4.0,18.0,18.0,259.47,1
11.0,3,8,5.0,5.07,5.07,61.985,2
11.0,3,8,5.0,6.07,6.07,75.6,1
11.0,3,8,5.0,7.07,7.07,87.4428571429,7
11.0,3,8,5.0,8.06,8.06,99.1233333333,9
11.0,3,8,5.0,12.1,12.1,165.47,1
11.0,3,8,6.0,5.07,5.07,61.2266666667,3
11.0,3,8,6.0,6.07,6.07,72.03,1
11.0,3,8,6.0,7.07,7.07,86.3833333333,6
11.0,3,8,6.0,8.06,8.06,99.99,1
11.0,3,8,6.0,10.16,10.16,137.6975,4
11.0,3,8,6.0,12.1,12.1,168.102,5
11.0,3,8,6.0,16.22,16.22,227.92,1
11.0,3,9,2.0,8.06,8.06,100.83,1
11.0,3,9,4.0,6.07,6.07,77.215,2
11.0,3,9,4.0,7.07,7.07,88.395,2
11.0,3,9,4.0,8.06,8.06,102.775,2
11.0,3,9,4.0,10.16,10.16,137.27,1
11.0,3,9,4.0,12.1,12.1,168.47,2
11.0,3,9,5.0,5.07,5.07,61.7533333333,3
11.0,3,9,5.0,6.07,6.07,76.36,5
11.0,3,9,5.0,7.07,7.07,87.44,2
11.0,3,9,5.0,8.06,8.06,101.494,5
11.0,3,9,5.0,10.16,10.16,138.505,2
11.0,3,9,5.0,12.1,12.1,169.16,3
11.0,3,9,5.0,16.22,16.22,230.15,1
11.0,3,9,6.0,5.07,5.07,63.205,2
11.0,3,9,6.0,6.07,6.07,79.37,2
11.0,3,9,6.0,7.07,7.07,88.692,5
11.0,3,9,6.0,8.06,8.06,102.7,1
11.0,3,9,6.0,10.16,10.16,137.376666667,6
11.0,3,9,6.0,12.1,12.1,169.782,5
11.0,3,9,6.0,16.22,16.22,238.97,1
11.0,3,9,6.0,18.0,18.0,260.07,2
11.0,4,3,4.0,7.07,7.07,81.79,1
11.0,4,3,5.0,5.07,5.07,58.41,3
11.0,4,3,5.0,6.07,6.07,70.47,2
11.0,4,3,5.0,7.07,7.07,82.3177777778,9
11.0,4,3,5.0,8.06,8.06,93.9966666667,6
11.0,4,3,5.0,10.16,10.16,129.1675,16
11.0,4,3,5.0,12.1,12.1,156.622857143,7
11.0,4,3,5.0,16.22,16.22,214.515,2
11.0,4,3,5.0,18.0,18.0,239.58,1
11.0,4,3,6.0,7.07,7.07,82.85,1
11.0,4,3,6.0,8.06,8.06,94.86,1
11.0,4,3,6.0,10.16,10.16,129.891666667,6
11.0,4,3,6.0,12.1,12.1,157.2525,8
11.0,4,3,6.0,16.22,16.22,218.155,8
11.0,4,5,3.0,5.07,5.07,58.44,1
11.0,4,5,3.0,10.16,10.16,129.55,1
11.0,4,5,4.0,8.06,8.06,94.28,1
11.0,4,5,4.0,12.1,12.1,163.6,1
11.0,4,5,5.0,5.07,5.07,59.05,1
11.0,4,5,5.0,7.07,7.07,82.6433333333,3
11.0,4,5,5.0,8.06,8.06,95.6666666667,3
11.0,4,5,5.0,10.16,10.16,130.564285714,7
11.0,4,5,5.0,12.1,12.1,159.3425,4
11.0,4,5,5.0,16.22,16.22,220.14,1
11.0,4,5,5.0,18.0,18.0,245.08,1
11.0,4,5,6.0,6.07,6.07,71.3966666667,3
11.0,4,5,6.0,8.06,8.06,95.99,1
11.0,4,5,6.0,10.16,10.16,130.67,3
11.0,4,5,6.0,12.1,12.1,159.535714286,7
11.0,4,5,6.0,16.22,16.22,222.91,5
11.0,4,6,5.0,7.07,7.07,85.54,4
11.0,4,6,5.0,8.06,8.06,96.285,2
11.0,4,6,5.0,10.16,10.16,134.64,4
11.0,4,6,5.0,12.1,12.1,164.546666667,3
11.0,4,6,6.0,6.07,6.07,72.89,2
11.0,4,6,6.0,8.06,8.06,98.5,2
11.0,4,6,6.0,10.16,10.16,136.976666667,3
11.0,4,6,6.0,12.1,12.1,166.113333333,3
11.0,4,6,6.0,16.22,16.22,220.41,1
11.0,4,8,4.0,12.1,12.1,169.74,1
11.0,4,8,5.0,6.07,6.07,73.56,2
11.0,4,8,5.0,8.06,8.06,98.6,3
11.0,4,8,5.0,10.16,10.16,135.976,5
11.0,4,8,5.0,12.1,12.1,167.54,4
11.0,4,8,6.0,5.07,5.07,62.185,2
11.0,4,8,6.0,6.07,6.07,74.2733333333,3
11.0,4,8,6.0,12.1,12.1,168.66,1
11.0,4,8,6.0,16.22,16.22,227.526666667,3
11.0,4,9,4.0,12.1,12.1,173.11,1
11.0,4,9,5.0,5.07,5.07,63.41,1
11.0,4,9,5.0,7.07,7.07,88.875,2
11.0,4,9,5.0,8.06,8.06,102.06,1
11.0,4,9,5.0,10.16,10.16,140.485,6
11.0,4,9,5.0,12.1,12.1,171.215,2
11.0,4,9,6.0,8.06,8.06,101.95,1
11.0,4,9,6.0,10.16,10.16,140.23,1
11.0,4,9,6.0,12.1,12.1,174.66,1
11.0,4,9,6.0,16.22,16.22,241.796666667,3
12.0,1,2,2.0,5.07,5.07,60.468,5
12.0,1,2,2.0,6.08,6.08,74.945,2
12.0,1,2,3.0,6.08,6.08,72.85,1
12.0,1,2,3.0,7.01,7.01,86.09,1
12.0,1,2,3.0,7.55,7.55,92.29,1
12.0,1,2,4.0,5.07,5.07,61.2106666667,15
12.0,1,2,4.0,7.01,7.01,86.4966666667,6
12.0,1,2,4.0,7.55,7.55,94.03,1
12.0,1,2,5.0,5.07,5.07,60.75,1
12.0,1,2,5.0,7.01,7.01,86.62,1
12.0,1,3,2.0,5.07,5.07,61.2126666667,15
12.0,1,3,2.0,5.5,5.5,66.39,1
12.0,1,3,2.0,6.08,6.08,74.4718181818,11
12.0,1,3,2.0,7.01,7.01,87.34,1
12.0,1,3,3.0,5.07,5.07,61.4225,4
12.0,1,3,3.0,6.08,6.08,73.26,1
12.0,1,3,3.0,7.01,7.01,87.1472727273,11
12.0,1,3,4.0,5.07,5.07,61.6625,20
12.0,1,3,4.0,6.08,6.08,75.3663636364,11
12.0,1,3,4.0,7.01,7.01,87.5078947368,19
12.0,1,3,4.0,7.55,7.55,93.425,2
12.0,1,3,5.0,5.07,5.07,61.765,6
12.0,1,3,5.0,6.08,6.08,77.18,1
12.0,1,5,2.0,5.07,5.07,61.515,8
12.0,1,5,2.0,5.5,5.5,67.49,1
12.0,1,5,2.0,6.08,6.08,76.1385714286,7
12.0,1,5,2.0,7.01,7.01,87.11,1
12.0,1,5,2.0,7.55,7.55,95.62,1
12.0,1,5,3.0,5.07,5.07,60.78,1
12.0,1,5,3.0,5.5,5.5,67.48,1
12.0,1,5,3.0,6.08,6.08,77.09,1
12.0,1,5,3.0,7.01,7.01,88.565,6
12.0,1,5,4.0,5.07,5.07,62.3205882353,17
12.0,1,5,4.0,6.08,6.08,76.1666666667,12
12.0,1,5,4.0,7.01,7.01,88.247,20
12.0,1,5,4.0,7.55,7.55,95.8066666667,6
12.0,1,5,5.0,5.07,5.07,62.0266666667,3
12.0,1,5,5.0,7.01,7.01,89.47,2
12.0,1,6,2.0,5.07,5.07,63.03,2
12.0,1,6,2.0,5.5,5.5,68.74,2
12.0,1,6,2.0,6.08,6.08,78.9625,4
12.0,1,6,3.0,5.07,5.07,64.3966666667,3
12.0,1,6,3.0,5.5,5.5,69.745,2
12.0,1,6,3.0,6.08,6.08,76.34,1
12.0,1,6,3.0,7.01,7.01,90.1683333333,6
12.0,1,6,3.0,7.55,7.55,98.93,2
12.0,1,6,4.0,5.07,5.07,64.4214285714,7
12.0,1,6,4.0,6.08,6.08,78.385,2
12.0,1,6,4.0,7.01,7.01,90.862,10
12.0,1,6,4.0,7.55,7.55,98.775,2
12.0,1,6,5.0,5.07,5.07,64.37,1
12.0,1,8,2.0,5.07,5.07,64.54,2
12.0,1,8,2.0,5.5,5.5,71.1,1
12.0,1,8,2.0,6.08,6.08,78.205,2
12.0,1,8,3.0,5.07,5.07,65.56,1
12.0,1,8,3.0,5.5,5.5,72.6633333333,3
12.0,1,8,3.0,6.08,6.08,79.89,1
12.0,1,8,3.0,7.01,7.01,93.6825,4
12.0,1,8,3.0,7.55,7.55,100.05,1
12.0,1,8,4.0,5.07,5.07,64.52,2
12.0,1,8,4.0,6.08,6.08,79.8333333333,3
12.0,1,8,4.0,7.01,7.01,92.97875,8
12.0,1,8,5.0,6.08,6.08,79.6,1
12.0,1,9,2.0,5.07,5.07,66.76,1
