distance,raceclass,age_cond,going,racecourse,racecourse,wintime,count
6.0,5.0,2,4,28.0,28.0,74.0833333333,3
6.0,5.0,2,4,30.0,30.0,72.6049295775,71
6.0,5.0,2,4,47.0,47.0,76.7873333333,45
6.0,5.0,2,4,58.0,58.0,75.5073333333,15
6.0,5.0,2,5,2.0,2.0,73.5433333333,3
6.0,5.0,2,5,14.0,14.0,74.1741666667,12
6.0,5.0,2,5,16.0,16.0,70.805,2
6.0,5.0,2,5,18.0,18.0,72.95,4
6.0,5.0,2,5,20.0,20.0,73.0333333333,3
6.0,5.0,2,5,22.0,22.0,75.22,3
6.0,5.0,2,5,29.0,29.0,72.405,2
6.0,5.0,2,5,30.0,30.0,71.25,1
6.0,5.0,2,5,35.0,35.0,75.1025,4
6.0,5.0,2,5,36.0,36.0,73.7,1
6.0,5.0,2,5,41.0,41.0,77.8173333333,15
6.0,5.0,2,5,42.0,42.0,72.9566666667,9
6.0,5.0,2,5,43.0,43.0,73.667,10
6.0,5.0,2,5,44.0,44.0,75.1725,8
6.0,5.0,2,5,47.0,47.0,75.4775,4
6.0,5.0,2,5,50.0,50.0,71.42,3
6.0,5.0,2,5,51.0,51.0,73.16,12
6.0,5.0,2,5,57.0,57.0,73.59,10
6.0,5.0,2,5,60.0,60.0,73.825,2
6.0,5.0,2,6,2.0,2.0,73.4366666667,3
6.0,5.0,2,6,14.0,14.0,74.06,3
6.0,5.0,2,6,16.0,16.0,71.6333333333,6
6.0,5.0,2,6,18.0,18.0,75.1325,4
6.0,5.0,2,6,20.0,20.0,74.72,2
6.0,5.0,2,6,22.0,22.0,76.428,5
6.0,5.0,2,6,30.0,30.0,73.3033333333,3
6.0,5.0,2,6,35.0,35.0,77.5166666667,3
6.0,5.0,2,6,41.0,41.0,79.32125,8
6.0,5.0,2,6,42.0,42.0,74.015,2
6.0,5.0,2,6,43.0,43.0,74.65875,8
6.0,5.0,2,6,44.0,44.0,76.9225,4
6.0,5.0,2,6,50.0,50.0,69.62,1
6.0,5.0,2,6,51.0,51.0,75.185,6
6.0,5.0,2,6,57.0,57.0,75.9033333333,3
6.0,5.0,2,7,27.0,27.0,74.33,1
6.0,5.0,2,7,47.0,47.0,78.157,10
6.0,5.0,2,7,58.0,58.0,76.85,1
6.0,5.0,2,8,2.0,2.0,76.5633333333,3
6.0,5.0,2,8,16.0,16.0,72.04,1
6.0,5.0,2,8,18.0,18.0,77.29,3
6.0,5.0,2,8,20.0,20.0,75.895,2
6.0,5.0,2,8,22.0,22.0,77.185,2
6.0,5.0,2,8,35.0,35.0,77.4733333333,3
6.0,5.0,2,8,41.0,41.0,81.5075,4
6.0,5.0,2,8,42.0,42.0,75.35,2
6.0,5.0,2,8,43.0,43.0,78.31,1
6.0,5.0,2,8,44.0,44.0,77.69,1
6.0,5.0,2,8,51.0,51.0,76.92,9
6.0,5.0,2,8,57.0,57.0,76.26,2
6.0,5.0,2,9,35.0,35.0,82.43,1
6.0,5.0,2,9,41.0,41.0,82.37,4
6.0,5.0,2,9,42.0,42.0,75.84,1
6.0,5.0,2,9,50.0,50.0,76.01,1
6.0,5.0,2,9,51.0,51.0,77.02,1
6.0,5.0,2,9,57.0,57.0,77.84,1
6.0,5.0,3,1,27.0,27.0,72.5337931034,29
6.0,5.0,3,1,28.0,28.0,71.4885714286,7
6.0,5.0,3,1,30.0,30.0,71.4463333333,30
6.0,5.0,3,1,47.0,47.0,75.3838461538,13
6.0,5.0,3,1,58.0,58.0,74.34,1
6.0,5.0,3,2,2.0,2.0,70.94,3
6.0,5.0,3,2,14.0,14.0,72.97,1
6.0,5.0,3,2,18.0,18.0,71.6775,4
6.0,5.0,3,2,27.0,27.0,70.23,1
6.0,5.0,3,2,30.0,30.0,70.52,1
6.0,5.0,3,2,35.0,35.0,73.42,1
6.0,5.0,3,2,41.0,41.0,75.3566666667,3
6.0,5.0,3,2,42.0,42.0,71.07,6
6.0,5.0,3,2,43.0,43.0,71.32,1
6.0,5.0,3,2,44.0,44.0,73.22,4
6.0,5.0,3,2,51.0,51.0,71.12,3
6.0,5.0,3,2,54.0,54.0,70.17,1
6.0,5.0,3,2,57.0,57.0,71.686,5
6.0,5.0,3,2,60.0,60.0,72.48,1
6.0,5.0,3,3,2.0,2.0,71.7907142857,14
6.0,5.0,3,3,14.0,14.0,72.6346153846,13
6.0,5.0,3,3,16.0,16.0,69.3,2
6.0,5.0,3,3,18.0,18.0,71.6633333333,15
6.0,5.0,3,3,20.0,20.0,71.9514285714,7
6.0,5.0,3,3,22.0,22.0,73.3314285714,7
6.0,5.0,3,3,27.0,27.0,72.405,2
6.0,5.0,3,3,29.0,29.0,71.68,1
6.0,5.0,3,3,30.0,30.0,71.005,2
6.0,5.0,3,3,35.0,35.0,72.7866666667,9
6.0,5.0,3,3,41.0,41.0,76.3779310345,29
6.0,5.0,3,3,42.0,42.0,71.1076923077,13
6.0,5.0,3,3,43.0,43.0,71.675,8
6.0,5.0,3,3,44.0,44.0,74.3711428571,35
6.0,5.0,3,3,50.0,50.0,69.726,5
6.0,5.0,3,3,51.0,51.0,72.085,18
6.0,5.0,3,3,54.0,54.0,71.5766666667,3
6.0,5.0,3,3,57.0,57.0,72.3082142857,28
6.0,5.0,3,3,60.0,60.0,72.95,2
6.0,5.0,3,4,27.0,27.0,72.8860869565,46
6.0,5.0,3,4,28.0,28.0,73.5838461538,13
6.0,5.0,3,4,30.0,30.0,72.0492941176,85
6.0,5.0,3,4,47.0,47.0,76.4713861386,101
6.0,5.0,3,4,58.0,58.0,75.0777777778,27
6.0,5.0,3,5,2.0,2.0,72.5704545455,22
6.0,5.0,3,5,14.0,14.0,74.1557142857,7
6.0,5.0,3,5,16.0,16.0,70.82375,8
6.0,5.0,3,5,18.0,18.0,72.8633333333,3
6.0,5.0,3,5,20.0,20.0,72.7671428571,7
6.0,5.0,3,5,22.0,22.0,75.13375,8
6.0,5.0,3,5,29.0,29.0,71.49,1
6.0,5.0,3,5,30.0,30.0,71.9666666667,3
6.0,5.0,3,5,35.0,35.0,74.4016666667,12
6.0,5.0,3,5,41.0,41.0,77.0538461538,13
6.0,5.0,3,5,42.0,42.0,72.4780952381,21
6.0,5.0,3,5,43.0,43.0,72.9976923077,13
6.0,5.0,3,5,44.0,44.0,75.3838888889,18
6.0,5.0,3,5,50.0,50.0,70.47,4
6.0,5.0,3,5,51.0,51.0,72.3508333333,12
6.0,5.0,3,5,54.0,54.0,72.206,10
6.0,5.0,3,5,57.0,57.0,73.5340740741,27
6.0,5.0,3,6,2.0,2.0,73.8014285714,7
6.0,5.0,3,6,14.0,14.0,73.58,1
6.0,5.0,3,6,18.0,18.0,74.34,3
6.0,5.0,3,6,20.0,20.0,74.055,4
6.0,5.0,3,6,22.0,22.0,75.23,1
6.0,5.0,3,6,29.0,29.0,73.115,2
6.0,5.0,3,6,35.0,35.0,74.865,10
6.0,5.0,3,6,41.0,41.0,79.366,5
6.0,5.0,3,6,42.0,42.0,74.226,5
6.0,5.0,3,6,43.0,43.0,74.2925,4
6.0,5.0,3,6,44.0,44.0,77.1014285714,7
6.0,5.0,3,6,50.0,50.0,72.985,2
6.0,5.0,3,6,51.0,51.0,73.9453846154,13
6.0,5.0,3,6,54.0,54.0,73.7025,4
6.0,5.0,3,6,57.0,57.0,74.3707142857,14
6.0,5.0,3,7,27.0,27.0,73.385,2
6.0,5.0,3,7,47.0,47.0,78.6266666667,21
6.0,5.0,3,7,58.0,58.0,76.47375,8
6.0,5.0,3,8,2.0,2.0,75.69875,8
6.0,5.0,3,8,14.0,14.0,77.05,1
6.0,5.0,3,8,18.0,18.0,75.1933333333,3
6.0,5.0,3,8,20.0,20.0,75.97,1
6.0,5.0,3,8,22.0,22.0,77.76,1
6.0,5.0,3,8,29.0,29.0,77.74,1
6.0,5.0,3,8,35.0,35.0,77.88,3
6.0,5.0,3,8,41.0,41.0,81.475,4
6.0,5.0,3,8,42.0,42.0,74.54,7
6.0,5.0,3,8,43.0,43.0,76.125,2
6.0,5.0,3,8,44.0,44.0,76.79,3
6.0,5.0,3,8,50.0,50.0,73.64,2
6.0,5.0,3,8,51.0,51.0,76.255,2
6.0,5.0,3,8,54.0,54.0,74.48,1
6.0,5.0,3,8,57.0,57.0,75.96,3
6.0,5.0,3,9,2.0,2.0,77.8785714286,7
6.0,5.0,3,9,18.0,18.0,76.72,1
6.0,5.0,3,9,35.0,35.0,77.7071428571,7
6.0,5.0,3,9,41.0,41.0,80.315,2
6.0,5.0,3,9,42.0,42.0,78.29,1
6.0,5.0,3,9,43.0,43.0,76.9,3
6.0,5.0,3,9,44.0,44.0,79.1,1
6.0,5.0,3,9,51.0,51.0,78.98,1
6.0,5.0,3,9,57.0,57.0,76.9875,4
6.0,5.0,4,1,27.0,27.0,72.2604347826,23
6.0,5.0,4,1,28.0,28.0,72.185,2
6.0,5.0,4,1,30.0,30.0,71.2080769231,26
6.0,5.0,4,1,47.0,47.0,75.3875,4
6.0,5.0,4,2,14.0,14.0,70.435,2
6.0,5.0,4,2,18.0,18.0,71.07,2
6.0,5.0,4,2,51.0,51.0,72.56,1
6.0,5.0,4,2,57.0,57.0,72.465,2
6.0,5.0,4,3,14.0,14.0,72.5318181818,11
6.0,5.0,4,3,18.0,18.0,71.6766666667,3
6.0,5.0,4,3,20.0,20.0,71.698,5
6.0,5.0,4,3,22.0,22.0,73.44,4
6.0,5.0,4,3,36.0,36.0,72.38,6
6.0,5.0,4,3,41.0,41.0,75.94,1
6.0,5.0,4,3,43.0,43.0,71.52,1
6.0,5.0,4,3,44.0,44.0,73.996,5
6.0,5.0,4,3,50.0,50.0,67.8,1
6.0,5.0,4,3,51.0,51.0,70.675,2
6.0,5.0,4,3,54.0,54.0,71.405,2
6.0,5.0,4,3,57.0,57.0,72.291,10
6.0,5.0,4,4,27.0,27.0,72.6834693878,49
6.0,5.0,4,4,28.0,28.0,73.1642857143,7
6.0,5.0,4,4,30.0,30.0,71.9164814815,54
6.0,5.0,4,4,47.0,47.0,76.3417777778,45
6.0,5.0,4,4,58.0,58.0,75.9833333333,9
6.0,5.0,4,5,2.0,2.0,74.78,1
6.0,5.0,4,5,14.0,14.0,74.61,6
6.0,5.0,4,5,20.0,20.0,72.5742857143,7
6.0,5.0,4,5,22.0,22.0,73.9725,4
6.0,5.0,4,5,35.0,35.0,74.625,2
6.0,5.0,4,5,36.0,36.0,72.925,2
6.0,5.0,4,5,44.0,44.0,74.966,5
6.0,5.0,4,5,51.0,51.0,72.407,10
6.0,5.0,4,5,54.0,54.0,72.53,1
6.0,5.0,4,5,57.0,57.0,73.2475,8
6.0,5.0,4,6,2.0,2.0,73.54,1
6.0,5.0,4,6,18.0,18.0,73.37,2
6.0,5.0,4,6,22.0,22.0,75.17,1
6.0,5.0,4,6,36.0,36.0,73.96,1
6.0,5.0,4,6,41.0,41.0,77.435,2
6.0,5.0,4,6,50.0,50.0,70.235,2
6.0,5.0,4,6,51.0,51.0,73.8166666667,3
6.0,5.0,4,6,54.0,54.0,77.29,1
6.0,5.0,4,6,57.0,57.0,74.815,2
6.0,5.0,4,7,47.0,47.0,78.005,12
6.0,5.0,4,7,58.0,58.0,77.66,2
6.0,5.0,4,8,14.0,14.0,76.04,2
6.0,5.0,4,8,20.0,20.0,75.08,2
6.0,5.0,4,8,41.0,41.0,81.38,1
6.0,5.0,4,8,44.0,44.0,77.96,1
6.0,5.0,4,8,51.0,51.0,74.658,5
6.0,5.0,4,8,54.0,54.0,74.92,1
6.0,5.0,4,9,2.0,2.0,76.43,1
6.0,5.0,4,9,22.0,22.0,77.46,1
6.0,5.0,4,9,51.0,51.0,77.975,2
6.0,5.0,4,9,57.0,57.0,75.59,1
6.0,6.0,1,1,27.0,27.0,73.1375,24
6.0,6.0,1,1,28.0,28.0,72.155,6
6.0,6.0,1,1,30.0,30.0,72.32125,16
6.0,6.0,1,1,47.0,47.0,76.35,8
6.0,6.0,1,1,58.0,58.0,74.29,1
6.0,6.0,1,2,2.0,2.0,73.39,1
6.0,6.0,1,2,18.0,18.0,71.67,1
6.0,6.0,1,2,22.0,22.0,72.83,1
6.0,6.0,1,2,30.0,30.0,72.05,1
6.0,6.0,1,2,42.0,42.0,71.5,2
6.0,6.0,1,2,51.0,51.0,73.5,1
6.0,6.0,1,3,2.0,2.0,72.98,1
6.0,6.0,1,3,18.0,18.0,73.2375,4
6.0,6.0,1,3,22.0,22.0,75.36,2
6.0,6.0,1,3,30.0,30.0,71.8,2
6.0,6.0,1,3,35.0,35.0,74.5372222222,18
6.0,6.0,1,3,41.0,41.0,77.255,2
6.0,6.0,1,3,42.0,42.0,72.3565,20
6.0,6.0,1,3,43.0,43.0,74.15,8
6.0,6.0,1,3,44.0,44.0,75.322,5
6.0,6.0,1,3,51.0,51.0,72.12,1
6.0,6.0,1,3,57.0,57.0,74.0785714286,7
6.0,6.0,1,4,27.0,27.0,73.65725,40
6.0,6.0,1,4,28.0,28.0,73.9685714286,7
6.0,6.0,1,4,30.0,30.0,73.0202702703,37
6.0,6.0,1,4,47.0,47.0,77.1432758621,58
6.0,6.0,1,4,58.0,58.0,76.2934375,32
6.0,6.0,1,5,2.0,2.0,73.68,2
6.0,6.0,1,5,18.0,18.0,72.79,1
6.0,6.0,1,5,22.0,22.0,76.9133333333,3
6.0,6.0,1,5,29.0,29.0,73.43,1
6.0,6.0,1,5,30.0,30.0,72.7975,4
6.0,6.0,1,5,35.0,35.0,75.9207142857,14
6.0,6.0,1,5,42.0,42.0,73.468,5
6.0,6.0,1,5,43.0,43.0,75.1130769231,13
6.0,6.0,1,5,44.0,44.0,75.42,1
6.0,6.0,1,5,50.0,50.0,71.42,1
6.0,6.0,1,5,51.0,51.0,73.966,5
6.0,6.0,1,5,57.0,57.0,74.22,1
6.0,6.0,1,6,30.0,30.0,73.69,1
6.0,6.0,1,6,35.0,35.0,77.55,6
6.0,6.0,1,6,41.0,41.0,79.6,2
6.0,6.0,1,6,42.0,42.0,74.32,3
6.0,6.0,1,6,43.0,43.0,76.1533333333,6
6.0,6.0,1,6,44.0,44.0,77.02,2
6.0,6.0,1,6,50.0,50.0,74.76,1
6.0,6.0,1,6,51.0,51.0,74.74,2
6.0,6.0,1,6,57.0,57.0,76.19,1
6.0,6.0,1,7,27.0,27.0,75.57,1
6.0,6.0,1,7,30.0,30.0,72.36,1
6.0,6.0,1,7,47.0,47.0,79.59,8
6.0,6.0,1,7,58.0,58.0,78.24,2
6.0,6.0,1,8,2.0,2.0,79.37,1
6.0,6.0,1,8,35.0,35.0,77.205,2
6.0,6.0,1,8,41.0,41.0,82.985,2
6.0,6.0,1,8,42.0,42.0,74.09,1
6.0,6.0,1,8,43.0,43.0,76.9666666667,3
6.0,6.0,1,9,41.0,41.0,82.27,2
6.0,6.0,1,9,43.0,43.0,75.65,1
6.0,6.0,1,9,50.0,50.0,79.03,1
6.0,6.0,2,1,27.0,27.0,72.9258333333,24
6.0,6.0,2,1,30.0,30.0,72.1304347826,23
6.0,6.0,2,1,47.0,47.0,76.0942857143,7
6.0,6.0,2,1,58.0,58.0,74.34,1
6.0,6.0,2,2,18.0,18.0,71.27,1
6.0,6.0,2,2,30.0,30.0,70.1,1
6.0,6.0,2,2,54.0,54.0,73.61,1
6.0,6.0,2,3,2.0,2.0,71.8775,4
6.0,6.0,2,3,18.0,18.0,73.0654545455,11
6.0,6.0,2,3,29.0,29.0,69.99,1
6.0,6.0,2,3,35.0,35.0,75.3133333333,3
6.0,6.0,2,3,42.0,42.0,71.3571428571,7
6.0,6.0,2,3,43.0,43.0,72.77,11
6.0,6.0,2,3,44.0,44.0,74.2175,4
6.0,6.0,2,3,50.0,50.0,70.45,5
6.0,6.0,2,3,51.0,51.0,70.93,1
6.0,6.0,2,3,54.0,54.0,71.352,5
6.0,6.0,2,4,27.0,27.0,73.385,56
6.0,6.0,2,4,28.0,28.0,74.1385714286,7
6.0,6.0,2,4,30.0,30.0,72.8906779661,59
6.0,6.0,2,4,47.0,47.0,77.0719178082,73
6.0,6.0,2,4,58.0,58.0,75.7966666667,21
6.0,6.0,2,5,2.0,2.0,72.762,5
6.0,6.0,2,5,18.0,18.0,73.5433333333,3
6.0,6.0,2,5,30.0,30.0,73.34,1
6.0,6.0,2,5,42.0,42.0,73.18,2
6.0,6.0,2,5,43.0,43.0,74.2333333333,6
6.0,6.0,2,5,50.0,50.0,71.4333333333,3
6.0,6.0,2,5,51.0,51.0,72.51,2
6.0,6.0,2,5,54.0,54.0,73.11,3
6.0,6.0,2,5,57.0,57.0,73.79,1
6.0,6.0,2,6,2.0,2.0,74.182,5
6.0,6.0,2,6,18.0,18.0,74.6075,4
6.0,6.0,2,6,29.0,29.0,74.51,1
6.0,6.0,2,6,43.0,43.0,77.04,1
6.0,6.0,2,6,54.0,54.0,73.71,3
6.0,6.0,2,6,57.0,57.0,74.81,2
6.0,6.0,2,7,47.0,47.0,78.955625,16
6.0,6.0,2,7,58.0,58.0,77.8633333333,3
6.0,6.0,2,8,2.0,2.0,74.6,1
6.0,6.0,2,8,18.0,18.0,77.8,1
6.0,6.0,2,8,35.0,35.0,76.45,1
6.0,6.0,2,8,42.0,42.0,75.88,1
6.0,6.0,2,8,50.0,50.0,73.78,3
6.0,6.0,2,9,2.0,2.0,77.65,1
6.0,6.0,2,9,18.0,18.0,78.99,1
6.0,6.0,2,9,41.0,41.0,81.48,1
6.0,6.0,2,9,50.0,50.0,76.38,1
6.0,6.0,2,9,54.0,54.0,76.41,1
6.0,6.0,3,1,27.0,27.0,72.4834146341,41
6.0,6.0,3,1,28.0,28.0,71.60375,8
6.0,6.0,3,1,30.0,30.0,71.3926785714,56
6.0,6.0,3,1,47.0,47.0,75.5522222222,9
6.0,6.0,3,2,18.0,18.0,71.5575,4
6.0,6.0,3,2,30.0,30.0,69.9166666667,3
6.0,6.0,3,2,35.0,35.0,73.8975,4
6.0,6.0,3,2,42.0,42.0,70.34625,8
6.0,6.0,3,2,51.0,51.0,72.01,2
6.0,6.0,3,3,2.0,2.0,71.866,5
6.0,6.0,3,3,18.0,18.0,72.202,20
6.0,6.0,3,3,22.0,22.0,73.7566666667,3
6.0,6.0,3,3,29.0,29.0,71.42,1
6.0,6.0,3,3,30.0,30.0,70.9966666667,3
6.0,6.0,3,3,35.0,35.0,73.4694117647,17
6.0,6.0,3,3,42.0,42.0,70.8915789474,38
6.0,6.0,3,3,43.0,43.0,72.97,3
6.0,6.0,3,3,50.0,50.0,71.57,1
6.0,6.0,3,3,51.0,51.0,71.9155555556,9
6.0,6.0,3,3,54.0,54.0,70.0833333333,3
6.0,6.0,3,3,57.0,57.0,72.3291666667,12
6.0,6.0,3,4,27.0,27.0,72.8966153846,65
6.0,6.0,3,4,28.0,28.0,73.3866666667,12
6.0,6.0,3,4,30.0,30.0,72.401965812,117
6.0,6.0,3,4,47.0,47.0,76.4757638889,144
6.0,6.0,3,4,58.0,58.0,75.4003846154,52
6.0,6.0,3,5,2.0,2.0,72.4016666667,6
6.0,6.0,3,5,18.0,18.0,72.6716666667,6
6.0,6.0,3,5,20.0,20.0,72.35,1
6.0,6.0,3,5,22.0,22.0,75.1333333333,3
6.0,6.0,3,5,35.0,35.0,74.5044444444,9
6.0,6.0,3,5,42.0,42.0,72.2242857143,14
6.0,6.0,3,5,51.0,51.0,73.0733333333,6
6.0,6.0,3,5,54.0,54.0,71.84,2
6.0,6.0,3,5,57.0,57.0,72.7333333333,6
6.0,6.0,3,6,2.0,2.0,74.3,3
6.0,6.0,3,6,18.0,18.0,75.525,2
6.0,6.0,3,6,35.0,35.0,75.6790909091,11
6.0,6.0,3,6,41.0,41.0,82.71,2
6.0,6.0,3,6,42.0,42.0,73.528,5
6.0,6.0,3,6,50.0,50.0,72.1,1
6.0,6.0,3,6,51.0,51.0,74.49,5
6.0,6.0,3,6,54.0,54.0,72.44,1
6.0,6.0,3,6,57.0,57.0,74.434,5
6.0,6.0,3,7,47.0,47.0,78.2638095238,21
6.0,6.0,3,7,58.0,58.0,77.854,5
6.0,6.0,3,8,2.0,2.0,76.3,5
6.0,6.0,3,8,18.0,18.0,76.42,4
6.0,6.0,3,8,35.0,35.0,78.2975,4
6.0,6.0,3,8,41.0,41.0,83.88,1
6.0,6.0,3,8,42.0,42.0,74.64125,8
6.0,6.0,3,8,50.0,50.0,75.465,2
6.0,6.0,3,8,51.0,51.0,75.5625,4
6.0,6.0,3,8,54.0,54.0,74.43,1
6.0,6.0,3,8,57.0,57.0,74.46,1
6.0,6.0,3,9,2.0,2.0,79.79,1
6.0,6.0,3,9,22.0,22.0,80.51,1
6.0,6.0,3,9,35.0,35.0,78.97,4
6.0,6.0,3,9,42.0,42.0,77.09,3
6.0,6.0,3,9,51.0,51.0,76.65,2
6.0,6.0,3,9,57.0,57.0,75.98,1
6.0,6.0,4,1,27.0,27.0,72.475625,32
6.0,6.0,4,1,28.0,28.0,73.1,1
6.0,6.0,4,1,30.0,30.0,71.5946153846,52
6.0,6.0,4,1,47.0,47.0,75.33,15
6.0,6.0,4,2,18.0,18.0,71.63,1
6.0,6.0,4,2,44.0,44.0,72.89,2
6.0,6.0,4,3,2.0,2.0,72.085,2
6.0,6.0,4,3,18.0,18.0,71.6266666667,3
6.0,6.0,4,3,41.0,41.0,75.36,1
6.0,6.0,4,3,42.0,42.0,72.8475,4
6.0,6.0,4,3,44.0,44.0,74.2725,4
6.0,6.0,4,3,54.0,54.0,71.43,4
6.0,6.0,4,3,57.0,57.0,73.084,5
6.0,6.0,4,4,27.0,27.0,73.0482352941,68
6.0,6.0,4,4,28.0,28.0,73.4825,4
6.0,6.0,4,4,30.0,30.0,72.2792553191,94
6.0,6.0,4,4,47.0,47.0,76.5146564885,131
6.0,6.0,4,4,58.0,58.0,75.4606666667,15
6.0,6.0,4,5,2.0,2.0,73.01,3
6.0,6.0,4,5,18.0,18.0,73.09,1
6.0,6.0,4,5,35.0,35.0,75.32,2
6.0,6.0,4,5,42.0,42.0,74.244,5
6.0,6.0,4,5,44.0,44.0,74.99,1
6.0,6.0,4,5,51.0,51.0,73.09,1
6.0,6.0,4,5,54.0,54.0,73.175,2
6.0,6.0,4,5,57.0,57.0,74.38,1
6.0,6.0,4,6,18.0,18.0,75.06,1
6.0,6.0,4,6,54.0,54.0,77.2,1
6.0,6.0,4,6,57.0,57.0,75.55,1
6.0,6.0,4,7,30.0,30.0,74.36,1
6.0,6.0,4,7,47.0,47.0,78.3795833333,24
6.0,6.0,4,7,58.0,58.0,77.54,1
6.0,6.0,4,8,2.0,2.0,76.99,4
6.0,6.0,4,8,18.0,18.0,75.39,1
6.0,6.0,4,8,35.0,35.0,76.24,1
6.0,6.0,4,8,54.0,54.0,74.95,1
6.0,6.0,4,8,57.0,57.0,78.2,1
6.0,6.0,4,9,41.0,41.0,83.38,1
6.0,6.0,4,9,42.0,42.0,78.04,1
6.0,6.0,4,9,44.0,44.0,78.82,1
6.0,7.0,3,1,27.0,27.0,72.72375,8
6.0,7.0,3,1,28.0,28.0,71.62,2
6.0,7.0,3,1,30.0,30.0,71.47,1
6.0,7.0,3,2,18.0,18.0,72.1,1
6.0,7.0,3,4,27.0,27.0,73.598,5
6.0,7.0,3,4,28.0,28.0,73.09,1
6.0,7.0,3,4,30.0,30.0,72.4,1
6.0,7.0,3,4,58.0,58.0,76.19,1
6.0,7.0,3,7,47.0,47.0,77.63,1
6.0,7.0,4,1,27.0,27.0,72.7908333333,12
6.0,7.0,4,4,27.0,27.0,73.57,15
6.0,7.0,4,4,30.0,30.0,72.07,1
6.0,7.0,4,4,47.0,47.0,76.205,4
6.01,1.0,1,2,62.0,62.0,71.33,1
6.01,1.0,1,3,62.0,62.0,70.87,2
6.01,1.0,3,3,62.0,62.0,71.065,2
6.01,1.0,3,8,62.0,62.0,76.39,1
6.01,2.0,1,5,61.0,61.0,74.8,1
6.01,2.0,2,2,61.0,61.0,71.67,1
6.01,2.0,2,2,62.0,62.0,69.42,1
6.01,2.0,2,3,61.0,61.0,71.79,1
6.01,2.0,2,3,62.0,62.0,71.94,1
6.01,2.0,2,5,61.0,61.0,73.22,1
6.01,2.0,3,2,62.0,62.0,70.44,1
6.01,2.0,3,3,62.0,62.0,70.73,1
6.01,2.0,3,5,61.0,61.0,74.47,1
6.01,2.0,4,2,62.0,62.0,70.25,1
6.01,2.0,4,3,61.0,61.0,71.47,1
6.01,2.0,4,3,62.0,62.0,70.81,2
6.01,2.0,4,6,62.0,62.0,73.71,1
6.01,3.0,1,2,62.0,62.0,71.69,1
6.01,3.0,1,3,61.0,61.0,73.21,3
6.01,3.0,1,3,62.0,62.0,71.5,1
6.01,3.0,1,5,61.0,61.0,73.865,2
6.01,3.0,1,6,61.0,61.0,75.98,1
6.01,3.0,1,8,61.0,61.0,77.465,2
6.01,3.0,2,3,61.0,61.0,70.935,2
6.01,3.0,3,2,61.0,61.0,69.87,1
6.01,3.0,3,2,62.0,62.0,70.63,1
6.01,3.0,3,3,61.0,61.0,71.6355555556,18
6.01,3.0,3,3,62.0,62.0,70.98,1
6.01,3.0,3,5,61.0,61.0,73.2427272727,11
6.01,3.0,3,6,61.0,61.0,73.2333333333,3
6.01,3.0,3,8,61.0,61.0,75.16,1
6.01,4.0,1,2,61.0,61.0,73.7233333333,3
6.01,4.0,1,2,62.0,62.0,72.075,2
6.01,4.0,1,3,61.0,61.0,74.0714285714,14
6.01,4.0,1,3,62.0,62.0,73.7425,4
6.01,4.0,1,5,61.0,61.0,75.0475,8
6.01,4.0,1,6,61.0,61.0,77.425,2
6.01,4.0,1,8,62.0,62.0,78.03,1
6.01,4.0,1,9,61.0,61.0,79.17,1
6.01,4.0,2,3,61.0,61.0,73.1325,4
6.01,4.0,2,5,61.0,61.0,73.4433333333,3
6.01,4.0,2,6,61.0,61.0,75.2066666667,3
6.01,4.0,3,2,62.0,62.0,71.01,2
6.01,4.0,3,3,61.0,61.0,72.3883333333,6
6.01,4.0,3,3,62.0,62.0,72.175,2
6.01,4.0,3,5,61.0,61.0,73.1715384615,13
6.01,4.0,3,6,61.0,61.0,74.68,1
6.01,4.0,3,8,61.0,61.0,75.36,1
6.01,4.0,3,9,61.0,61.0,77.375,2
6.01,4.0,4,3,61.0,61.0,72.62,3
6.01,4.0,4,6,61.0,61.0,74.94,1
6.01,5.0,1,2,61.0,61.0,73.38,3
6.01,5.0,1,2,62.0,62.0,73.12,2
6.01,5.0,1,3,61.0,61.0,73.6048275862,29
6.01,5.0,1,3,62.0,62.0,72.42,2
6.01,5.0,1,5,61.0,61.0,74.3576470588,34
6.01,5.0,1,6,61.0,61.0,76.134,10
6.01,5.0,1,8,61.0,61.0,76.5425,4
6.01,5.0,1,9,61.0,61.0,77.97,6
6.01,5.0,2,3,61.0,61.0,73.0807692308,13
6.01,5.0,2,3,62.0,62.0,71.43,1
6.01,5.0,2,5,61.0,61.0,73.966,10
6.01,5.0,2,6,61.0,61.0,75.2314285714,7
6.01,5.0,2,8,61.0,61.0,76.38,3
6.01,5.0,3,2,61.0,61.0,71.8166666667,3
6.01,5.0,3,3,61.0,61.0,72.5525,24
6.01,5.0,3,5,61.0,61.0,73.43875,24
6.01,5.0,3,6,61.0,61.0,74.1366666667,9
6.01,5.0,3,8,61.0,61.0,75.4633333333,3
6.01,5.0,4,3,61.0,61.0,71.01,1
6.01,5.0,4,5,61.0,61.0,74.145,4
6.01,5.0,4,6,61.0,61.0,76.57,1
6.01,6.0,1,2,61.0,61.0,73.4933333333,9
6.01,6.0,1,3,61.0,61.0,74.6405,20
6.01,6.0,1,5,61.0,61.0,75.5825,28
6.01,6.0,1,6,61.0,61.0,76.724,5
6.01,6.0,1,8,61.0,61.0,76.6,4
6.01,6.0,2,3,61.0,61.0,73.1981818182,11
