,Group.1,Group.2,Group.3,x.0%,x.5%
1062,10.85,54,3,137.84,137.93
1615,10.85,54,4,136.91,137.4625
2138,10.85,54,5,136.78,137.634
2403,10.85,54,6,137.26,137.5975
2496,10.85,54,7,141.48,141.48
3562,10.85,54,D,136.25,136.41
4006,10.85,54,E,139.26,139.49
4346,10.85,54,F,137.4,137.502
4519,10.85,54,G,136.54,136.966
4586,10.85,54,H,146.61,146.61
3563,12.25,54,D,161.75,162.5745
4007,12.25,54,E,163.03,163.03
4347,12.25,54,F,160.18,160.192
1616,12.61,54,4,169.62,169.62
2139,12.61,54,5,160.25,160.908
2404,12.61,54,6,162.21,162.39
2497,12.61,54,7,167.77,167.77
3564,12.61,54,D,161.75,161.951
4008,12.61,54,E,161.37,161.556
4348,12.61,54,F,160.01,160.0485
4520,12.61,54,G,165.86,165.952
3565,14.61,54,D,207.85,207.85
4009,14.61,54,E,195.62,196.201
1063,14.97,54,3,196.26,196.26
1617,14.97,54,4,194.14,194.3465
2140,14.97,54,5,193.85,195.24
2405,14.97,54,6,199.97,200.14
3566,14.97,54,D,194.59,195.071
4010,14.97,54,E,193.8,193.8015
4349,14.97,54,F,195.77,195.77
4587,14.97,54,H,202.44,202.44
2141,15.04,54,5,214.69,214.69
3567,15.82,54,D,207.62,207.62
4011,15.82,54,E,214.77,214.77
4350,15.82,54,F,208.12,208.12
550,16,54,2,233.13,233.13
1064,16,54,3,219.6,224.1
1618,16,54,4,215.45,220.329
2142,16,54,5,221.5,221.56
2644,16,54,A,239.32,239.32
2823,16,54,B,239.97,239.97
3125,16,54,C,238.17,238.989
3568,16,54,D,216.6,218.288
4012,16,54,E,211.4,214.725
4351,16,54,F,222.24,230.864
4521,16,54,G,243.57,243.57
1619,16.18,54,4,209.55,209.5625
2143,16.18,54,5,211.82,211.976
3569,16.18,54,D,207.86,208.55
4013,16.18,54,E,211.27,211.378
4352,16.18,54,F,208.74,208.854
3126,16.5,54,C,235.53,236.658
3570,16.5,54,D,261.47,261.6555
3571,18,54,D,236.39,236.6935
190,19,54,1,283.4,283.71
1620,19,54,4,264.15,264.745
2144,19,54,5,259.4,261.4125
3572,19,54,D,291.52,291.941
4014,19,54,E,257.18,259.332
4353,19,54,F,272.57,272.723
4522,19,54,G,303.5,303.5
4015,19.06,54,E,248.12,248.567
1621,20.5,54,4,300.9,304.9315
2824,20.5,54,B,311.69,311.69
3127,20.5,54,C,318.52,318.52
3573,20.5,54,D,319.69,319.69
4016,20.5,54,E,284.8,285.95
191,21,54,1,312.45,312.945
551,21,54,2,315.57,315.57
1065,21,54,3,306.94,308.926
1622,21,54,4,287.82,291.2
2145,21,54,5,318.02,318.02
2645,21,54,A,307.7,308.778
2825,21,54,B,310.22,311.15
3128,21,54,C,327.49,327.49
3574,21,54,D,305.82,308.91
4017,21,54,E,283.84,290.8815
4354,21,54,F,294.45,298.055
1623,24.5,54,4,373.1,373.9325
1066,25,54,3,374.27,374.582
1624,25,54,4,354,358.3955
3129,25,54,C,406.35,406.35
3575,25,54,D,354.41,358.106
4018,25,54,E,368.12,368.188
1067,26,54,3,405.9,405.9
1625,26,54,4,392.63,394.085
2146,26,54,5,385.5,387.1
3576,26,54,D,433.5,433.5
4019,26,54,E,414.15,414.15
1068,29,54,3,457.18,457.677
1626,29,54,4,436.2,436.64
192,16,55,1,226.07,226.07
552,16,55,2,243,243.502
1069,16,55,3,226.6,227.3785
1627,16,55,4,226.9,229.765
2147,16,55,5,225.69,229.562
2646,16,55,A,241.22,241.655
2826,16,55,B,218.02,218.716
3130,16,55,C,226.77,230.104
3577,16,55,D,227.28,233.4715
4020,16,55,E,226,226.715
4355,16,55,F,226.04,226.16
193,16.5,55,1,231.34,231.415
553,16.5,55,2,257.62,257.62
1070,16.5,55,3,221.9,224.0555
1628,16.5,55,4,225.01,231.86
2148,16.5,55,5,223.75,226.091
1071,19.5,55,3,283.68,285.6645
1629,19.5,55,4,285.87,287.5925
2149,19.5,55,5,301.53,301.869
194,20,55,1,311.63,311.63
1072,20,55,3,293.27,293.985
1630,20,55,4,284.27,288.5375
2150,20,55,5,295.1,295.46
195,20.5,55,1,294.4,294.547
554,20.5,55,2,333.34,333.34
1073,20.5,55,3,287.81,293.9925
1631,20.5,55,4,299.8,300.585
2151,20.5,55,5,318.08,318.08
2827,20.5,55,B,289.9,291.09
3131,20.5,55,C,289.24,291.392
3578,20.5,55,D,289.35,293.28
4021,20.5,55,E,297.08,298.665
4356,20.5,55,F,296.49,297.463
4523,20.5,55,G,307.09,307.102
1074,22,55,3,314,315.6
1632,22,55,4,310.2,314.772
2152,22,55,5,304.06,304.753
1633,22.5,55,4,340,341.0625
2153,22.5,55,5,323.44,323.7865
1075,23,55,3,346.24,347.68
1634,23,55,4,338.08,340.325
2154,23,55,5,335.66,337.67
3132,23,55,C,358.57,359.1655
3579,23,55,D,341.68,341.694
4022,23,55,E,340.92,343.149
4357,23,55,F,344.4,344.477
4524,23,55,G,339.23,340.812
1635,23.5,55,4,384.54,384.54
3580,23.5,55,D,359.9,360.489
1076,24.5,55,3,379.17,381.2815
1636,24.5,55,4,379.31,379.817
2155,24.5,55,5,380.67,381.719
196,25,55,1,362.15,363.635
1077,25,55,3,363.6,363.885
1637,25,55,4,362.16,372.345
2156,25,55,5,357.07,358.9035
2647,25,55,A,356.5,358.4375
2828,25,55,B,383.25,383.25
3133,25,55,C,394.9,394.9
3581,25,55,D,368.99,369.581
4023,25,55,E,388.08,388.671
4358,25,55,F,362.27,362.83
1638,26,55,4,408.81,408.81
2157,26,55,5,413.32,413.32
197,16,56,1,205.86,210.4725
1078,16,56,3,208.9,215.994
1639,16,56,4,208.72,212.47
2158,16,56,5,213.7,215.8
2648,16,56,A,207.74,211.448
3134,16,56,C,239.5,239.5
3582,16,56,D,215.83,218.666
4024,16,56,E,209.36,214.7715
4359,16,56,F,212.47,216.925
198,20,56,1,317.7,317.7
1079,20,56,3,275.9,279.184
1640,20,56,4,269.31,275.015
2159,20,56,5,273.7,275.39
199,21,56,1,306.59,307.416
1080,21,56,3,307.2,307.9965
1641,21,56,4,305.07,308.2725
2649,21,56,A,315.18,315.3185
3583,21,56,D,320.5,320.817
555,22,56,2,297.02,305.03
1081,22,56,3,303.2,308.734
1642,22,56,4,298.8,302.076
2160,22,56,5,296.91,298.582
2829,22,56,B,306.12,308.5105
3135,22,56,C,307.42,310.9785
3584,22,56,D,323,323.015
4025,22,56,E,308.53,309.45
4360,22,56,F,305.11,305.7465
200,25.5,56,1,370.66,373.404
1082,25.5,56,3,390.6,391.876
1643,25.5,56,4,377.54,379.493
2161,25.5,56,5,383.1,384.84
556,27.5,56,2,397.13,398.172
1083,27.5,56,3,400.8,401.975
1644,27.5,56,4,412.66,413.347
1645,5.05,57,4,58.08,58.6995
2162,5.05,57,5,58.72,58.819
2406,5.05,57,6,60.44,60.624
2830,5.05,57,B,59.03,59.0655
3136,5.05,57,C,60.93,61.051
3585,5.05,57,D,58.95,58.986
4026,5.05,57,E,58.95,59.104
201,6,57,1,69.89,70.015
557,6,57,2,70.14,70.2445
1084,6,57,3,70.06,70.3375
1646,6,57,4,70.36,70.734
2163,6,57,5,70.08,71.255
2407,6,57,6,70.9,71.5
2650,6,57,A,70.91,71.069
2831,6,57,B,71.61,71.61
3137,6,57,C,71.41,71.48
3586,6,57,D,70.93,71.3365
4027,6,57,E,71.69,72.018
4361,6,57,F,72.08,72.236
202,8.3,57,1,99.81,100.171
558,8.3,57,2,102.16,102.16
1085,8.3,57,3,100.62,100.6265
1647,8.3,57,4,99.96,100.77
2164,8.3,57,5,100.81,101.4975
2408,8.3,57,6,104.24,104.255
2651,8.3,57,A,100.68,101.09
3138,8.3,57,C,100.95,102.09
3587,8.3,57,D,102.44,103.22
4028,8.3,57,E,101.23,102.2985
4525,8.3,57,G,105.06,105.169
203,10.03,57,1,122.44,123.601
559,10.03,57,2,127.6,127.6895
1086,10.03,57,3,124.93,125.4445
1648,10.03,57,4,123.34,124.7425
2165,10.03,57,5,123.92,124.6075
2409,10.03,57,6,125.63,125.636
2652,10.03,57,A,124.96,125.28
2832,10.03,57,B,130.34,130.358
3139,10.03,57,C,126.37,126.508
3588,10.03,57,D,123.38,124.5075
4029,10.03,57,E,125.45,125.911
4362,10.03,57,F,129.32,129.3965
204,11.61,57,1,143.54,144.185
560,11.61,57,2,143.79,143.9
1087,11.61,57,3,146.86,146.884
1649,11.61,57,4,144.35,144.729
2166,11.61,57,5,144.6,145.82
2410,11.61,57,6,147.5,147.6705
2653,11.61,57,A,150.22,150.3205
3140,11.61,57,C,145.83,146.262
3589,11.61,57,D,144.4,146.12
4030,11.61,57,E,146.54,146.888
4363,11.61,57,F,148.07,148.358
2654,16,57,A,256.14,256.14
2833,16,57,B,246,246
3141,16,57,C,234.99,236.3365
3590,16,57,D,236.28,237.332
4031,16,57,E,251.5,251.985
2655,20,57,A,304.76,304.8395
3591,20,57,D,315.3,315.3
4032,20,57,E,306.69,307.1775
3592,24.5,57,D,388.5,388.5
4033,24.5,57,E,380.34,380.582
2656,25.5,57,A,411.81,411.81
3142,5,58,C,60.66,60.843
3593,5,58,D,60.72,60.92
4034,5,58,E,60.59,60.906
4364,5,58,F,60.96,61.311
4526,5,58,G,61.29,61.378
4588,5,58,H,62.37,62.511
205,5.09,58,1,61.33,61.33
561,5.09,58,2,60.56,60.704
1088,5.09,58,3,59.79,60.35
1650,5.09,58,4,60.48,60.684
2167,5.09,58,5,60.46,61.09
2411,5.09,58,6,60.42,61.12
2498,5.09,58,7,62.07,62.164
206,5.98,58,1,73.68,73.748
562,5.98,58,2,72.78,72.97
1089,5.98,58,3,73.23,73.474
1651,5.98,58,4,72.63,73.206
2168,5.98,58,5,72.92,73.465
2412,5.98,58,6,73.19,73.6225
2499,5.98,58,7,74.19,74.5145
2834,6,58,B,74.2,74.2395
3143,6,58,C,73.55,73.55
3594,6,58,D,74.02,74.29
4035,6,58,E,72.96,73.9065
4365,6,58,F,73.8,74.122
4527,6,58,G,74.75,74.79
4589,6,58,H,75.04,75.216
3144,7,58,C,87.93,88.218
3595,7,58,D,87.83,88.11
4036,7,58,E,88.08,88.2745
4366,7,58,F,87.56,88.562
4528,7,58,G,89.01,89.6025
4590,7,58,H,89.72,90.044
207,7.15,58,1,86.86,87.02
563,7.15,58,2,87.44,87.47
1090,7.15,58,3,86.66,86.989
1652,7.15,58,4,86.96,87.4315
2169,7.15,58,5,86.42,87.792
2413,7.15,58,6,86.96,88.0425
2500,7.15,58,7,88.21,89.023
2835,8.45,58,B,107.77,107.8675
3145,8.45,58,C,106.07,106.648
3596,8.45,58,D,107.08,107.5875
4037,8.45,58,E,108.41,108.8245
4367,8.45,58,F,107.6,108.933
4529,8.45,58,G,109.34,109.574
4591,8.45,58,H,108.69,109.19
208,8.64,58,1,108.6,108.692
564,8.64,58,2,106.71,107.506
1091,8.64,58,3,106.07,106.888
1653,8.64,58,4,106.69,107.62
2170,8.64,58,5,106.96,108.644
2414,8.64,58,6,107.79,108.732
2501,8.64,58,7,108.85,110.19
3146,9.36,58,C,118.88,119.295
3597,9.36,58,D,119.53,120.2535
4038,9.36,58,E,119.56,120.004
4070,9.36,58,f,122.4,122.4965
4368,9.36,58,F,119.3,120.264
4530,9.36,58,G,118.92,121
4592,9.36,58,H,121.64,122.235
209,9.47,58,1,120.63,120.63
565,9.47,58,2,117.65,118.162
1092,9.47,58,3,117.34,118.9545
1654,9.47,58,4,117.17,118.558
2171,9.47,58,5,118.29,119.504
2415,9.47,58,6,118.28,119.72
2502,9.47,58,7,119.27,120.772
3147,12,58,C,157.8,158.14
3598,12,58,D,157.46,158.45
4039,12,58,E,156.36,156.87
4369,12,58,F,156.69,158.2
4531,12,58,G,157.59,158.669
4593,12,58,H,159.7,160.1375
210,12.23,58,1,159.64,159.839
566,12.23,58,2,155.85,157.0575
1093,12.23,58,3,158.41,158.569
1655,12.23,58,4,154.75,157.676
2172,12.23,58,5,155.36,157.4085
2416,12.23,58,6,156.66,158.242
2503,12.23,58,7,159.47,160.105
567,13.88,58,2,181.72,181.852
1094,13.88,58,3,184.18,184.201
1656,13.88,58,4,179.65,180.678
2173,13.88,58,5,179.65,180.9625
2417,13.88,58,6,182.14,182.794
2504,13.88,58,7,184.18,184.752
3599,14.75,58,D,197.24,197.483
4040,14.75,58,E,198.08,198.15
4370,14.75,58,F,197.57,198.585
4532,14.75,58,G,198.71,198.966
4594,14.75,58,H,201.4,201.5155
4041,16,58,E,226.8,228.228
4533,16,58,G,232.6,233.445
3600,16.21,58,D,216.55,216.6605
4042,16.21,58,E,217,217.136
4371,16.21,58,F,218.6,219.822
4534,16.21,58,G,219.22,219.2375
4595,16.21,58,H,218.63,218.7785
1657,16.5,58,4,225,225.03
568,16.54,58,2,220.94,220.99
1095,16.54,58,3,218.8,219.149
1658,16.54,58,4,216.03,219.195
2174,16.54,58,5,217.44,218.57
2418,16.54,58,6,215.84,218.48
2505,16.54,58,7,219.66,220.264
3601,20.5,58,D,296.39,297.722
4043,20.5,58,E,316.88,316.88
4372,20.5,58,F,309.8,310.1805
4535,20.5,58,G,300.02,300.911
4044,25,58,E,378.9,380.71
4373,25,58,F,368.81,369.322
1096,16,59,3,217.97,218.6975
1659,16,59,4,213.8,217.27
2175,16,59,5,215.1,217.9
2836,16,59,B,218.4,218.88
3148,16,59,C,227.57,227.57
3602,16,59,D,221.7,222.492
4045,16,59,E,217.87,221.245
4374,16,59,F,218.7,220.2
4536,16,59,G,220.3,221.848
1097,16.5,59,3,234.9,235.67
1660,16.5,59,4,235.3,235.78
2176,16.5,59,5,232.6,233.72
3603,18,59,D,242.9,242.9
4046,18,59,E,246.2,246.2
4375,18,59,F,250.41,250.41
569,20,59,2,271.3,271.3
1098,20,59,3,271.51,274.685
1661,20,59,4,272.7,275.7
2177,20,59,5,268.7,273.5515
3149,20,59,C,275.35,275.945
3604,20,59,D,280.49,282.4855
4047,20,59,E,276.7,280.0805
4376,20,59,F,275.4,278.12
4537,20,59,G,280.35,281.6775
1099,20.5,59,3,292.41,295.425
1662,20.5,59,4,297.4,297.51
1100,23,59,3,323.1,325.575
1663,23,59,4,329.4,332.9
2178,23,59,5,333,333.395
1101,23.5,59,3,350.3,350.3
1664,23.5,59,4,346.32,347.2395
2179,23.5,59,5,348.24,348.24
570,24,59,2,325.15,325.21
1102,24,59,3,327.7,327.75
1665,24,59,4,326.59,331.2065
2180,24,59,5,327.4,331.588
2837,24,59,B,334.33,335.3475
3150,24,59,C,329.8,331.7
3605,24,59,D,333.57,334.928
4048,24,59,E,337.68,338.592
4377,24,59,F,337.9,339.579
4538,24,59,G,351.66,351.66
1103,5,60,3,57.43,57.853
1666,5,60,4,57.96,57.96
2181,5,60,5,61.2,61.2
3151,5,60,C,57.7,57.763
3606,5,60,D,58.11,58.398
4049,5,60,E,59.22,59.22
211,6,60,1,69.11,69.533
571,6,60,2,71.86,71.8915
1104,6,60,3,70.51,70.9425
1667,6,60,4,70.23,70.905
2657,6,60,A,69.86,69.896
3152,6,60,C,71.31,71.33
3607,6,60,D,70.82,71.599
4050,6,60,E,72.31,72.327
212,7,60,1,83.09,83.3015
572,7,60,2,83.09,83.243
1105,7,60,3,83.71,83.999
1668,7,60,4,84.58,84.836
2182,7,60,5,85.02,85.26
2658,7,60,A,83.66,83.696
2838,7,60,B,83.24,83.4335
3153,7,60,C,84.36,84.483
3608,7,60,D,87.1,87.132
4051,7,60,E,84.83,85.172
213,8,60,1,96.21,96.4575
573,8,60,2,96.17,96.74
1106,8,60,3,97.32,97.61
1669,8,60,4,97.14,97.551
2183,8,60,5,98.19,98.644
2659,8,60,A,96.11,96.595
2839,8,60,B,100.92,100.92
3154,8,60,C,98.13,98.179
3609,8,60,D,98.19,98.814
4052,8,60,E,98.56,98.715
214,10,60,1,121.53,121.53
574,10,60,2,122.68,123.022
1107,10,60,3,121.64,122.3525
1670,10,60,4,124.12,124.246
2184,10,60,5,123.77,124.5155
3155,10,60,C,121.3,123.036
3610,10,60,D,125.13,125.427
4053,10,60,E,123.74,124.565
4378,10,60,F,126.72,126.72
215,12,60,1,145.11,147.646
575,12,60,2,150.6,150.88
1108,12,60,3,147.66,148.2675
1671,12,60,4,148.72,149.287
2185,12,60,5,148.39,149.71
2660,12,60,A,147.34,147.508
2840,12,60,B,152.13,152.335
3156,12,60,C,149.3,149.797
3611,12,60,D,147.16,149.914
4054,12,60,E,150.34,150.4605
576,13,60,2,163.15,163.332
2186,13,60,5,164.44,164.7725
1109,14.8,60,3,184.6,185.746
1672,14.8,60,4,184.3,184.834
2187,14.8,60,5,187.04,187.418
3157,14.8,60,C,185.85,186.236
3612,14.8,60,D,186.53,186.85
1110,16.11,60,3,201.01,202.02
2188,16.11,60,5,211.15,211.15
2841,16.11,60,B,200.28,201.0005
3158,16.11,60,C,204,204.553
577,5.2,61,2,60.74,60.838
1673,5.2,61,4,60.01,60.34
2189,5.2,61,5,60.71,61.01
2419,5.2,61,6,61.18,61.3365
3159,5.2,61,C,59.84,60.06
3613,5.2,61,D,61.17,61.254
4379,5.2,61,F,63.13,63.13
578,6.01,61,2,71.47,71.62
1111,6.01,61,3,70.45,71.114
1674,6.01,61,4,70.79,71.52
2190,6.01,61,5,70.56,71.484
2420,6.01,61,6,71.49,72.1275
2506,6.01,61,7,74.98,75.1185
3160,6.01,61,C,69.87,70.367
3614,6.01,61,D,72.3,72.321
4055,6.01,61,E,71.73,71.73
4380,6.01,61,F,72.06,72.192
1112,7.01,61,3,83.01,83.182
1675,7.01,61,4,82.12,83.48
2191,7.01,61,5,82.57,83.6885
2421,7.01,61,6,82.84,83.7345
2507,7.01,61,7,88.64,88.807
3161,7.01,61,C,83.12,83.125
3615,7.01,61,D,82.62,83.078
4056,7.01,61,E,83.77,83.968
4381,7.01,61,F,85.11,85.7365
4539,7.01,61,G,84.86,84.9055
579,8.01,61,2,99.25,99.25
1113,8.01,61,3,95.76,95.9985
1676,8.01,61,4,95.85,97.094
2192,8.01,61,5,95.26,96.198
2422,8.01,61,6,97.17,97.9495
2508,8.01,61,7,102.05,102.071
3616,8.01,61,D,95.63,96.422
4057,8.01,61,E,97.63,97.656
4382,8.01,61,F,95.82,95.872
4540,8.01,61,G,101.45,101.45
1114,9,61,3,115.62,115.62
1677,9,61,4,113.83,113.996
2193,9,61,5,113.32,113.43
2423,9,61,6,113.7,113.823
216,10.1,61,1,122.83,123.556
580,10.1,61,2,128.92,129.1725
1115,10.1,61,3,124.56,125.165
1678,10.1,61,4,126,126.6175
2194,10.1,61,5,126.18,126.972
2424,10.1,61,6,127.28,127.565
2509,10.1,61,7,129.02,129.203
2661,10.1,61,A,124.37,124.598
3162,10.1,61,C,125.11,125.38
3617,10.1,61,D,127.15,127.15
4058,10.1,61,E,124.22,124.952
4383,10.1,61,F,126.92,127.179
4541,10.1,61,G,126.16,126.4165
1116,11.46,61,3,147.95,148.064
1679,11.46,61,4,145.04,145.2605
2195,11.46,61,5,145.17,145.4075
2425,11.46,61,6,144.1,146.493
2510,11.46,61,7,158.18,158.18
3618,11.46,61,D,144.46,144.46
4059,11.46,61,E,144.26,144.7145
4384,11.46,61,F,147.23,147.4875
217,14.08,61,1,190.5,191.022
581,14.08,61,2,181.19,181.4175
1680,14.08,61,4,183.37,183.769
2196,14.08,61,5,181.96,182.6445
2426,14.08,61,6,184.85,185.629
2662,14.08,61,A,191.25,191.25
3619,14.08,61,D,179.96,180.106
4060,14.08,61,E,180.07,181.825
4385,14.08,61,F,183.13,183.45
582,16,61,2,211.41,211.41
1117,16,61,3,209.44,209.6945
2197,16,61,5,208.53,209.325
2427,16,61,6,207.72,208.236
2511,16,61,7,226.76,226.76
3163,16,61,C,209.87,209.88
4061,16,61,E,207.47,207.695
4386,16,61,F,209.18,209.4545
3164,18.23,61,C,247.34,247.34
218,5,62,1,56.35,56.59
583,5,62,2,56.58,57.6915
1118,5,62,3,57.35,57.695
1681,5,62,4,58.02,58.134
2198,5,62,5,58.28,58.493
2842,5,62,B,57.93,57.937
3165,5,62,C,58.02,58.041
3620,5,62,D,57.57,57.881
2843,5.01,62,B,58.9,59.042
3166,5.01,62,C,57.78,57.876
3621,5.01,62,D,58.5,58.5
584,5.4,62,2,61.72,61.8675
1119,5.4,62,3,63.04,63.04
1682,5.4,62,4,69.83,69.83
219,6,62,1,68.23,68.7
585,6,62,2,68.74,69.324
1120,6,62,3,69.83,69.95
1683,6,62,4,70.43,70.5405
2663,6,62,A,69.55,69.916
2844,6,62,B,69.95,70.0765
3167,6,62,C,70.84,70.928
3622,6,62,D,70.45,70.495
2664,6.01,62,A,70.79,70.845
2845,6.01,62,B,70.25,70.2575
3168,6.01,62,C,70.63,70.6475
3623,6.01,62,D,70.84,70.891
2665,6.97,62,A,82.24,82.348
2846,6.97,62,B,84.04,84.269
3169,6.97,62,C,83.46,83.609
3624,6.97,62,D,87.7,88.0285
4062,6.97,62,E,83.21,83.271
586,6.99,62,2,84.62,84.62
1121,6.99,62,3,82.94,82.94
2666,6.99,62,A,82,82.2085
2847,6.99,62,B,82.34,82.34
3170,6.99,62,C,83.31,83.4355
3625,6.99,62,D,84.18,84.18
4063,6.99,62,E,83.64,83.64
220,7,62,1,81.93,81.9575
587,7,62,2,81.83,82.18
1122,7,62,3,81.85,82.1875
1684,7,62,4,82.53,82.5555
2199,7,62,5,83.84,83.8695
2667,7.92,62,A,95.62,95.771
2848,7.92,62,B,95.32,95.48
3626,7.92,62,D,97.41,97.4275
221,7.93,62,1,99.59,99.59
1123,7.93,62,3,96.28,96.28
2668,7.93,62,A,96.44,96.6555
2849,7.93,62,B,96,96.004
3627,7.93,62,D,97.49,97.515
222,8,62,1,96.42,96.563
588,8,62,2,95.61,96.2085
1124,8,62,3,95.14,95.67
1685,8,62,4,99.58,99.7965
2200,8,62,5,98.46,98.46
2669,8.93,62,A,109.6,109.683
2850,8.93,62,B,113.75,113.814
3171,8.93,62,C,108.35,108.35
3628,8.93,62,D,111.04,111.0685
4064,8.93,62,E,110.99,111.056
223,8.95,62,1,106.76,107.148
589,8.95,62,2,110.2,110.255
1125,8.95,62,3,111.6,111.605
1686,8.95,62,4,109.95,109.983
2201,8.95,62,5,112.16,112.188
2670,8.95,62,A,110.18,110.18
2851,8.95,62,B,108.99,109.09
3629,8.95,62,D,109.73,109.7945
2671,10.39,62,A,128.27,128.3875
2852,10.39,62,B,127.97,127.974
3172,10.39,62,C,128.87,129.672
3630,10.39,62,D,129.09,129.6375
4065,10.39,62,E,129.97,130.067
224,10.4,62,1,125.29,125.74
590,10.4,62,2,127.06,127.2835
1126,10.4,62,3,127.55,128.518
1687,10.4,62,4,126.78,127.277
2202,10.4,62,5,131.13,131.13
2672,10.4,62,A,126.84,127.4685
2853,10.4,62,B,126.57,127.075
3173,10.4,62,C,129.44,129.5035
3631,10.4,62,D,128.97,129.123
4066,10.4,62,E,130.44,130.44
2673,11.89,62,A,146.74,146.815
2854,11.89,62,B,149.17,149.255
3174,11.89,62,C,149.38,149.9685
3632,11.89,62,D,151.28,151.3865
4067,11.89,62,E,149.5,150.483
1127,11.9,62,3,155.03,155.088
2674,11.9,62,A,147.44,147.6515
2855,11.9,62,B,147.55,147.88
3175,11.9,62,C,148.2,148.398
3633,11.9,62,D,150.11,150.129
4068,11.9,62,E,151.11,151.11
225,12,62,1,146.28,147.7875
591,12,62,2,147.93,148.301
1128,12,62,3,151.93,152.086
1688,12,62,4,149.86,150.548
2203,12,62,5,156.48,156.9525
2675,13.88,62,A,174.9,174.94
2856,13.88,62,B,175.12,175.17
3176,13.88,62,C,176.43,176.438
3634,13.88,62,D,179.14,179.8
226,13.9,62,1,177.57,177.748
592,13.9,62,2,174.56,174.7925
1129,13.9,62,3,181.04,181.04
1689,13.9,62,4,178.21,178.2955
2204,13.9,62,5,182.25,182.883
2676,13.9,62,A,172.54,172.6855
2857,13.9,62,B,174.96,175.517
3177,13.9,62,C,176.4,176.536
3635,13.9,62,D,177.87,177.87
4387,13.9,62,F,182.27,182.27
227,14,62,1,174.96,175.164
593,14,62,2,177.13,177.2665
1130,14,62,3,178.58,178.58
1690,14,62,4,177.66,177.8235
2205,14,62,5,180.74,180.74
2677,15.89,62,A,203.08,203.119
228,15.9,62,1,202.71,202.998
2678,15.9,62,A,203.25,203.3845
229,16.4,62,1,210.63,211.0925
594,16.4,62,2,212.89,213.12
1131,16.4,62,3,208.97,209.854
1691,16.4,62,4,213.27,213.327
230,18,62,1,238.37,238.37
1132,18,62,3,236.61,236.7195
1692,18,62,4,233.94,234.366
231,20,62,1,259.49,259.49
595,20,62,2,266.74,266.74
1133,20,62,3,274.95,274.95
1693,20,62,4,283.97,283.97
2206,20,62,5,277.73,277.73
596,22,62,2,287.15,287.15
1,17.78,205,0,271.95,271.95
3178,16,208,C,250.2,250.2
2679,17,208,A,257.5,257.5
2858,24,214,B,384.2,384.2
