"","Group.1","Group.2","Group.3","x.0%","x.5%"
"1714",24.00,  3,"5",332.0000,335.1200
"1715", 5.05,  4,"5", 60.6300, 60.6840
"1716", 5.73,  4,"5", 68.7400, 69.4715
"1717", 8.02,  4,"5", 98.3600, 98.8650
"1718",10.21,  4,"5",127.2300,128.1225
"1719",11.65,  4,"5",146.3800,147.2300
"1720",13.10,  4,"5",168.9100,169.0980
"1721",17.15,  4,"5",224.7400,225.6925
"1722", 5.00,  5,"5", 60.6100, 61.4100
"1723", 7.45,  5,"5", 89.9800, 90.8200
"1724", 8.45,  5,"5",104.0300,104.3900
"1725", 9.94,  5,"5",121.7900,122.9660
"1726",12.07,  5,"5",154.8800,155.1525
"1727",16.16,  5,"5",213.6400,215.9830
"1728", 5.27,  6,"5", 59.8000, 60.8080
"1729", 5.97,  6,"5", 67.4700, 68.2560
"1730", 6.95,  6,"5", 80.4900, 81.3800
"1731", 7.97,  6,"5", 91.8000, 92.5000
"1732", 9.95,  6,"5",120.0200,120.9160
"1733",11.89,  6,"5",148.2600,149.7590
"1734", 5.00,  7,"5", 60.3200, 60.4475
"1735", 5.88,  7,"5", 71.5300, 71.7715
"1736", 6.87,  7,"5", 84.8500, 86.0145
"1737", 7.91,  7,"5", 97.3400, 98.2320
"1738", 9.28,  7,"5",114.6800,115.3585
"1739",11.49,  7,"5",149.4400,149.4400
"1740",11.94,  7,"5",158.9700,158.9700
"1741",14.15,  7,"5",188.3300,188.6225
"1742",16.00,  7,"5",265.8800,266.8620
"1743",17.00,  7,"5",253.3000,254.6200
"1744",17.24,  7,"5",234.3300,234.3300
"1745",19.50,  7,"5",303.4000,303.8900
"1746",20.00,  7,"5",293.6600,296.2100
"1747",21.00,  7,"5",342.5800,342.5800
"1748",24.50,  7,"5",389.7500,390.0695
"1749",25.00,  7,"5",373.0700,375.9470
"1750",28.00,  7,"5",483.8200,483.8200
"1751",17.50,  8,"5",236.2000,244.2545
"1752",21.50,  8,"5",319.4300,319.8640
"1753",22.00,  8,"5",313.5300,315.2000
"1754",26.00,  8,"5",380.2000,380.8400
"1755", 5.00,  9,"5", 57.9800, 58.0340
"1756", 5.96,  9,"5", 71.1400, 71.5900
"1757", 7.00,  9,"5", 84.0800, 85.0275
"1758",11.97,  9,"5",153.8100,154.9360
"1759",13.80,  9,"5",179.6700,182.4365
"1760",15.80,  9,"5",204.0300,206.4360
"1761",16.00,  9,"5",224.1300,227.3200
"1762",19.00,  9,"5",275.3100,282.3000
"1763", 5.07, 11,"5", 57.8400, 57.9500
"1764", 6.07, 11,"5", 69.6600, 69.8150
"1765", 7.07, 11,"5", 80.1900, 81.4660
"1766", 8.06, 11,"5", 92.2300, 93.5880
"1767",10.16, 11,"5",126.6600,127.3020
"1768",12.10, 11,"5",155.0500,155.2145
"1769",16.22, 11,"5",216.3900,216.5775
"1770",16.50, 11,"5",232.9200,235.3635
"1771",18.00, 11,"5",239.5800,239.8550
"1772",19.50, 11,"5",304.5400,304.8060
"1773",20.00, 11,"5",285.6700,287.5730
"1774",24.00, 11,"5",356.0000,357.5500
"1775",26.50, 11,"5",430.9400,431.6390
"1776", 5.07, 12,"5", 61.8200, 61.8200
"1777", 6.08, 12,"5", 73.6700, 73.7860
"1778", 7.01, 12,"5", 85.5100, 85.5925
"1779", 7.55, 12,"5", 92.4300, 92.5745
"1780",10.34, 12,"5",129.4400,129.5390
"1781",12.30, 12,"5",157.3500,158.2460
"1782",15.89, 12,"5",206.5800,207.3230
"1783",17.00, 13,"5",240.5200,244.7760
"1784",19.00, 13,"5",260.7000,262.6300
"1785",19.50, 13,"5",286.3800,287.0430
"1786",21.50, 13,"5",322.0000,325.8080
"1787",22.50, 13,"5",343.7300,343.7300
"1788",23.50, 13,"5",368.8000,369.4300
"1789",24.00, 13,"5",356.6100,356.6100
"1790", 5.00, 14,"5", 57.9500, 57.9575
"1791", 6.00, 14,"5", 70.2100, 70.3940
"1792", 7.00, 14,"5", 83.0400, 83.5290
"1793", 8.00, 14,"5", 97.8400, 98.4070
"1794",10.27, 14,"5",127.5100,128.9800
"1795",12.00, 14,"5",149.3100,150.5260
"1796",14.60, 14,"5",187.3600,187.6440
"1797",16.50, 14,"5",219.4000,219.7030
"1798",19.50, 14,"5",278.4000,280.2550
"1799",24.50, 14,"5",369.9000,370.0850
"1800", 5.00, 15,"5", 58.3000, 58.4190
"1801", 7.14, 15,"5", 86.5700, 86.9500
"1802", 8.00, 15,"5", 99.2100, 99.6640
"1803", 9.00, 15,"5",111.1500,111.3320
"1804",12.00, 15,"5",155.7500,155.8025
"1805",12.45, 15,"5",161.1000,161.4830
"1806",13.00, 15,"5",168.2000,168.6180
"1807",14.00, 15,"5",180.4500,181.7260
"1808",16.00, 15,"5",209.3700,212.3560
"1809",18.17, 15,"5",252.7200,252.7200
"1810",20.00, 15,"5",282.9700,283.8920
"1811",24.00, 15,"5",375.9900,375.9900
"1812",24.50, 15,"5",340.4000,340.8545
"1813", 6.00, 16,"5", 70.7900, 70.8225
"1814", 7.00, 16,"5", 81.6500, 81.7195
"1815", 8.52, 16,"5",103.2800,103.3100
"1816",10.08, 16,"5",127.0200,127.5920
"1817",12.05, 16,"5",156.2900,157.0350
"1818",16.00, 17,"5",229.0500,231.8445
"1819",16.50, 17,"5",262.6600,262.6780
"1820",20.00, 17,"5",288.8000,292.5840
"1821",21.50, 17,"5",342.6000,342.6160
"1822",23.50, 17,"5",356.7000,358.2950
"1823",24.50, 17,"5",414.8000,414.8000
"1824", 5.00, 18,"5", 58.1800, 58.4410
"1825", 6.00, 18,"5", 70.2300, 70.3980
"1826", 7.00, 18,"5", 83.7700, 84.7690
"1827", 9.68, 18,"5",120.4300,121.5275
"1828",12.00, 18,"5",158.0500,158.4740
"1829",15.42, 18,"5",202.9700,203.4390
"1830",16.00, 18,"5",232.2900,232.3530
"1831",16.42, 18,"5",216.0100,216.7520
"1832",17.50, 18,"5",250.1000,256.1800
"1833",20.50, 18,"5",301.6000,306.5250
"1834",21.00, 18,"5",215.9000,249.7400
"1835",22.50, 18,"5",358.3000,358.4600
"1836",25.00, 18,"5",372.8000,377.4200
"1837",18.00, 19,"5",269.0600,270.4100
"1838",18.50, 19,"5",256.1400,259.7150
"1839",20.00, 19,"5",268.3000,281.4690
"1840",22.00, 19,"5",331.7600,332.8140
"1841",22.50, 19,"5",317.8400,321.3350
"1842",26.50, 19,"5",409.3000,420.3600
"1843",27.00, 19,"5",404.6000,405.8000
"1844", 5.00, 20,"5", 57.5000, 57.6360
"1845", 6.00, 20,"5", 70.9800, 71.0035
"1846", 7.00, 20,"5", 87.8700, 87.8770
"1847", 8.00, 20,"5", 98.2500, 98.2740
"1848", 9.00, 20,"5",114.2700,115.3240
"1849", 9.87, 20,"5",126.8000,127.0100
"1850",11.00, 20,"5",146.8900,147.0050
"1851",12.00, 20,"5",157.2300,157.3630
"1852",14.00, 20,"5",181.5200,181.5530
"1853",16.00, 20,"5",207.8900,208.2640
"1854", 5.02, 21,"5", 58.3800, 58.6290
"1855", 6.02, 21,"5", 69.8700, 70.3795
"1856", 8.30, 21,"5",104.5700,104.8600
"1857", 9.16, 21,"5",113.7400,115.4100
"1858",11.07, 21,"5",139.8000,140.3240
"1859",12.08, 21,"5",153.2400,153.6105
"1860",13.04, 21,"5",167.2800,167.3350
"1861", 5.00, 22,"5", 59.6300, 59.9900
"1862", 6.00, 22,"5", 71.7600, 72.4250
"1863", 7.14, 22,"5", 89.6600, 89.7110
"1864", 8.00, 22,"5", 99.1600, 99.9300
"1865", 8.09, 22,"5",103.2100,103.2100
"1866", 8.12, 22,"5",106.0000,106.0000
"1867", 8.14, 22,"5",101.6200,102.5675
"1868", 8.15, 22,"5",104.5500,104.5500
"1869", 8.17, 22,"5",102.9300,102.9300
"1870", 8.26, 22,"5",103.5700,103.6405
"1871",10.43, 22,"5",129.0300,130.3790
"1872",10.45, 22,"5",133.8000,133.8560
"1873",10.52, 22,"5",134.0400,134.0400
"1874",10.55, 22,"5",132.7500,133.4890
"1875",10.58, 22,"5",136.0900,136.0900
"1876",10.60, 22,"5",135.3900,135.3900
"1877",10.70, 22,"5",135.2200,135.2200
"1878",11.91, 22,"5",149.5800,150.4315
"1879",11.93, 22,"5",152.9000,152.9940
"1880",12.00, 22,"5",151.9300,151.9870
"1881",14.00, 22,"5",179.9100,180.3975
"1882",14.09, 22,"5",182.5200,182.5200
"1883",16.00, 23,"5",241.2000,241.8000
"1884",17.00, 23,"5",230.6900,232.6750
"1885",19.00, 23,"5",274.4000,275.7580
"1886",19.50, 23,"5",280.3700,280.7630
"1887",20.00, 23,"5",282.2000,283.8020
"1888",21.50, 23,"5",310.2000,310.7650
"1889",22.50, 23,"5",313.2000,314.5500
"1890",25.50, 23,"5",393.0000,394.5660
"1891",26.00, 23,"5",371.1600,376.8950
"1892",16.50, 24,"5",237.3900,240.0200
"1893",20.50, 24,"5",297.8000,300.9670
"1894",24.00, 24,"5",345.0000,357.6400
"1895",25.00, 24,"5",375.5000,376.5920
"1896",16.50, 25,"5",216.6000,220.6875
"1897",20.50, 25,"5",274.7000,274.7480
"1898",21.50, 25,"5",302.5000,304.3560
"1899",24.00, 25,"5",386.5000,386.5000
"1900",26.00, 25,"5",350.3100,351.9600
"1901",16.50, 26,"5",240.9000,240.9000
"1902",17.00, 26,"5",262.0000,262.0000
"1903",18.00, 26,"5",257.6000,257.7800
"1904",22.50, 26,"5",332.0900,334.6585
"1905",23.50, 26,"5",350.1000,350.8800
"1906",25.00, 26,"5",384.8700,385.5560
"1907",27.00, 26,"5",389.5000,390.6800
"1908", 5.00, 27,"5", 58.9600, 59.2110
"1909", 6.00, 27,"5", 71.5700, 71.7905
"1910", 7.00, 27,"5", 83.9900, 84.5955
"1911", 8.00, 27,"5", 96.9400, 98.1800
"1912",10.00, 27,"5",124.3300,125.1820
"1913",11.00, 27,"5",138.4400,138.7560
"1914",12.00, 27,"5",150.9600,152.4480
"1915",14.42, 27,"5",191.7800,192.3585
"1916",16.00, 27,"5",205.2000,207.1900
"1917",21.00, 27,"5",334.2100,334.2100
"1918", 5.00, 28,"5", 59.2500, 59.4025
"1919", 6.00, 28,"5", 72.3400, 72.4390
"1920", 8.00, 28,"5", 98.6300, 98.9180
"1921",10.00, 28,"5",126.2800,126.6700
"1922",13.30, 28,"5",173.6000,173.8080
"1923",14.00, 28,"5",181.2100,182.0060
"1924", 5.01, 29,"5", 59.3200, 59.3400
"1925", 5.99, 29,"5", 70.4300, 70.7900
"1926", 7.04, 29,"5", 82.7900, 83.5335
"1927", 8.04, 29,"5",105.6400,105.6400
"1928", 8.27, 29,"5",102.1700,102.5530
"1929", 9.99, 29,"5",124.0400,125.5065
"1930",11.83, 29,"5",149.2000,150.7810
"1931",16.00, 29,"5",227.3000,227.8400
"1932",20.50, 29,"5",306.6000,308.9400
"1933", 5.00, 30,"5", 56.0900, 57.0415
"1934", 5.03, 30,"5", 59.4100, 59.4100
"1935", 6.00, 30,"5", 68.1300, 69.6910
"1936", 7.00, 30,"5", 80.3700, 82.4510
"1937", 7.64, 30,"5", 89.0700, 89.4900
"1938", 8.00, 30,"5", 96.0100, 96.5855
"1939", 9.00, 30,"5",114.8800,115.1070
"1940",10.00, 30,"5",123.4800,124.3900
"1941",11.48, 30,"5",147.3400,148.2250
"1942",12.00, 30,"5",148.8800,150.2300
"1943",13.00, 30,"5",162.4600,163.7000
"1944",14.00, 30,"5",185.3900,186.2720
"1945",15.77, 30,"5",203.3600,203.4875
"1946",16.00, 30,"5",201.8300,203.3500
"1947",16.50, 30,"5",236.7300,239.4085
"1948",19.50, 30,"5",283.6600,288.6250
"1949",20.00, 30,"5",328.6000,329.2400
"1950",20.50, 30,"5",306.4200,306.5125
"1951",23.00, 30,"5",358.1200,360.1190
"1952",24.00, 30,"5",367.2500,368.5250
"1953",16.50, 31,"5",243.4000,243.4000
"1954",16.00, 32,"5",221.3800,222.7400
"1955",20.00, 32,"5",309.1000,309.5200
"1956",21.00, 32,"5",298.9000,300.4225
"1957",24.00, 32,"5",348.8600,353.1720
"1958",17.00, 33,"5",243.1000,245.3050
"1959",17.50, 33,"5",247.9600,248.5975
"1960",18.00, 33,"5",290.0500,290.0500
"1961",19.00, 33,"5",275.4000,275.9500
"1962",19.50, 33,"5",292.7600,293.8610
"1963",20.00, 33,"5",302.7000,302.7000
"1964",21.00, 33,"5",307.7000,311.3000
"1965",25.00, 33,"5",383.2300,383.4210
"1966",29.00, 33,"5",479.5000,480.0170
"1967", 5.15, 34,"5", 59.5300, 60.3040
"1968", 6.04, 34,"5", 72.1900, 72.3460
"1969", 7.00, 34,"5", 83.8200, 84.9000
"1970", 8.00, 34,"5", 99.8100, 99.8100
"1971", 8.03, 34,"5", 98.6900, 98.6900
"1972", 9.00, 34,"5",114.3300,114.3420
"1973",10.03, 34,"5",125.3500,126.4220
"1974",11.02, 34,"5",139.2400,140.1000
"1975",12.02, 34,"5",153.0900,153.4775
"1976",13.28, 34,"5",169.7600,169.8930
"1977",16.00, 34,"5",212.6100,212.7500
"1978", 5.00, 35,"5", 57.8100, 59.0880
"1979", 6.00, 35,"5", 71.6000, 72.4550
"1980", 7.00, 35,"5", 84.4900, 85.1505
"1981", 8.00, 35,"5",101.7100,101.8630
"1982", 8.01, 35,"5", 98.2400, 98.8175
"1983", 9.04, 35,"5",113.6200,114.4630
"1984",10.15, 35,"5",128.8500,129.3180
"1985",12.42, 35,"5",160.3600,161.4200
"1986",14.44, 35,"5",188.8300,189.2380
"1987",16.00, 35,"5",237.1000,240.1000
"1988",16.09, 35,"5",211.5300,212.3240
"1989",16.50, 35,"5",250.6000,250.6000
"1990",20.00, 35,"5",296.6100,297.5100
"1991",22.00, 35,"5",336.3000,336.5025
"1992",24.00, 35,"5",345.8800,349.6980
"1993", 5.00, 36,"5", 58.1500, 58.1700
"1994", 6.00, 36,"5", 70.9600, 71.4360
"1995", 8.00, 36,"5", 97.7300, 97.7660
"1996",10.00, 36,"5",124.9600,124.9880
"1997",12.00, 36,"5",152.0500,152.5480
"1998",16.50, 37,"5",237.6000,238.1400
"1999",17.00, 37,"5",231.9500,237.0325
"2000",19.00, 37,"5",256.3000,259.7000
"2001",21.50, 37,"5",304.9000,309.1570
"2002",22.00, 37,"5",303.4500,311.3095
"2003",26.50, 37,"5",395.1600,396.4210
"2004",27.00, 37,"5",376.5800,381.6200
"2005", 5.06, 38,"5", 57.6000, 59.0300
"2006", 6.07, 38,"5", 72.7000, 73.0410
"2007", 8.25, 38,"5",100.7100,101.4350
"2008", 8.34, 38,"5",103.7300,104.6065
"2009", 9.00, 38,"5",115.6900,115.6900
"2010", 9.97, 38,"5",126.2400,127.2980
"2011",10.23, 38,"5",129.8300,130.6130
"2012",14.07, 38,"5",183.2700,184.1070
"2013",16.04, 38,"5",207.3900,207.8700
"2014",16.00, 39,"5",245.1600,245.1700
"2015",16.50, 39,"5",223.3000,228.8790
"2016",20.50, 39,"5",286.7000,289.4600
"2017",24.00, 39,"5",357.7100,358.8825
"2018",24.50, 39,"5",382.5000,382.7130
"2019",16.00, 40,"5",216.5200,220.1950
"2020",17.00, 40,"5",262.1100,262.1610
"2021",18.00, 40,"5",259.4000,261.1000
"2022",20.00, 40,"5",302.1000,302.2615
"2023",21.00, 40,"5",300.3000,301.1050
"2024",25.50, 40,"5",360.2000,364.2410
"2025",26.00, 40,"5",398.0400,399.7230
"2026", 5.00, 41,"5", 61.9600, 62.0455
"2027", 6.00, 41,"5", 74.9200, 75.1100
"2028", 8.02, 41,"5",103.0900,103.3700
"2029",10.03, 41,"5",129.8100,130.8440
"2030",12.04, 41,"5",155.5100,156.9865
"2031",17.10, 41,"5",220.6700,222.9735
"2032",17.98, 41,"5",236.3900,237.9740
"2033",21.55, 41,"5",288.4000,291.5185
"2034", 5.00, 42,"5", 56.0100, 57.1960
"2035", 6.00, 42,"5", 69.7900, 70.0705
"2036", 7.00, 42,"5", 81.8400, 82.5660
"2037", 8.00, 42,"5", 94.9900, 95.9090
"2038", 9.00, 42,"5",111.8400,111.9880
"2039",10.00, 42,"5",123.6900,124.6750
"2040",11.00, 42,"5",141.7100,141.7470
"2041",14.09, 42,"5",179.8100,182.4625
"2042",16.02, 42,"5",210.5700,210.6735
"2043", 5.00, 43,"5", 57.7300, 58.5715
"2044", 6.00, 43,"5", 71.1100, 71.3345
"2045", 8.00, 43,"5", 97.6600, 98.9880
"2046", 9.77, 43,"5",121.2100,122.1140
"2047",10.86, 43,"5",138.9900,139.0050
"2048",12.05, 43,"5",153.0600,154.2500
"2049",16.00, 43,"5",207.0700,208.7980
"2050", 5.00, 44,"5", 60.1200, 60.2100
"2051", 6.00, 44,"5", 71.0900, 73.5120
"2052", 6.96, 44,"5", 85.8200, 86.9000
"2053", 8.00, 44,"5",100.8000,101.6830
"2054", 9.90, 44,"5",126.2200,127.2940
"2055",12.00, 44,"5",153.3300,154.4460
"2056",14.07, 44,"5",182.2800,182.4445
"2057",14.10, 44,"5",182.1500,184.1130
"2058", 5.03, 45,"5", 59.8800, 60.1180
"2059", 7.07, 45,"5", 87.2000, 87.2940
"2060", 8.06, 45,"5",102.4600,102.8305
"2061", 9.00, 45,"5",115.7000,115.8440
"2062",10.03, 45,"5",126.9300,127.7050
"2063",14.00, 45,"5",195.8400,195.8400
"2064",16.50, 46,"5",243.0000,243.8800
"2065",17.00, 46,"5",229.6900,233.3475
"2066",18.50, 46,"5",257.3000,257.9000
"2067",20.00, 46,"5",279.4200,283.9275
"2068",21.00, 46,"5",306.3700,306.3700
"2069",21.50, 46,"5",304.4000,305.7620
"2070",27.00, 46,"5",398.2000,413.4900
"2071",27.50, 46,"5",408.5000,408.6050
"2072", 5.00, 47,"5", 56.8000, 57.8020
"2073", 6.00, 47,"5", 74.2400, 74.8095
"2074", 7.00, 47,"5", 87.1700, 88.0120
"2075", 8.00, 47,"5", 99.1700,101.1985
"2076",11.00, 47,"5",143.1300,144.6270
"2077",12.00, 47,"5",155.9500,156.8510
"2078",14.00, 47,"5",183.5000,185.1980
"2079",16.00, 47,"5",217.7900,220.7425
"2080",17.00, 47,"5",235.4700,235.8570
"2081",20.50, 47,"5",297.3800,300.0375
"2082",21.50, 47,"5",306.5600,306.7050
"2083",24.50, 47,"5",358.3000,360.5450
"2084",26.00, 47,"5",369.7400,370.4560
"2085",16.50, 48,"5",226.5500,230.2075
"2086",17.50, 48,"5",248.4400,248.7050
"2087",19.00, 48,"5",261.3000,264.7850
"2088",20.00, 48,"5",278.7000,279.9600
"2089",21.50, 48,"5",307.2000,307.5020
"2090",22.50, 48,"5",311.4400,313.7040
"2091",23.00, 48,"5",324.1000,324.3500
"2092",16.50, 49,"5",250.3000,250.9415
"2093",17.00, 49,"5",230.4700,233.5350
"2094",19.00, 49,"5",291.7000,293.9320
"2095",19.50, 49,"5",272.0000,275.6700
"2096",23.50, 49,"5",358.0000,360.1000
"2097",24.50, 49,"5",346.5000,346.6720
"2098", 5.00, 50,"5", 56.9500, 57.0440
"2099", 6.00, 50,"5", 67.8000, 68.3530
"2100", 8.00, 50,"5", 99.3300, 99.6175
"2101",10.00, 50,"5",127.0800,127.1220
"2102",12.00, 50,"5",152.6100,154.6600
"2103",14.00, 50,"5",183.7700,184.5105
"2104",16.00, 50,"5",209.8600,213.5945
"2105",19.50, 50,"5",313.4300,315.0975
"2106",20.00, 50,"5",281.9000,288.3600
"2107",21.00, 50,"5",356.4000,357.2750
"2108",22.00, 50,"5",318.2000,324.7450
"2109",24.00, 50,"5",352.5000,353.1750
"2110",25.50, 50,"5",417.6200,417.6200
"2111", 5.00, 51,"5", 57.7300, 58.3400
"2112", 6.00, 51,"5", 69.8500, 70.6820
"2113", 7.00, 51,"5", 84.1700, 85.0060
"2114", 8.00, 51,"5", 96.4500, 97.7725
"2115",12.00, 51,"5",152.1600,153.4225
"2116",16.00, 51,"5",205.3800,207.6000
"2117",16.00, 52,"5",223.2000,225.6200
"2118",16.50, 52,"5",243.8000,247.5500
"2119",19.50, 52,"5",277.5000,283.0600
"2120",21.00, 52,"5",311.0000,311.1875
"2121",22.00, 52,"5",296.2000,311.9500
"2122",24.00, 52,"5",351.8000,355.4300
"2123",24.50, 52,"5",361.5000,364.2900
"2124",16.00, 53,"5",216.0000,223.2180
"2125",20.00, 53,"5",296.7000,298.2750
"2126",20.50, 53,"5",282.5000,284.6800
"2127",21.00, 53,"5",304.0000,306.2160
"2128",22.50, 53,"5",306.8800,309.2320
"2129",24.00, 53,"5",344.8800,346.2000
"2130", 5.00, 54,"5", 58.5900, 58.6500
"2131", 5.50, 54,"5", 65.4700, 65.4745
"2132", 6.00, 54,"5", 70.1700, 71.0600
"2133", 6.10, 54,"5", 70.5900, 70.6200
"2134", 7.00, 54,"5", 85.9600, 86.1490
"2135", 7.12, 54,"5", 82.8100, 83.2780
"2136", 8.09, 54,"5",100.8200,100.9535
"2137", 8.10, 54,"5", 97.6300, 99.0815
"2138",10.85, 54,"5",136.7800,137.6340
"2139",12.61, 54,"5",160.2500,160.9080
"2140",14.97, 54,"5",193.8500,195.2400
"2141",15.04, 54,"5",214.6900,214.6900
"2142",16.00, 54,"5",221.5000,221.5600
"2143",16.18, 54,"5",211.8200,211.9760
"2144",19.00, 54,"5",259.4000,261.4125
"2145",21.00, 54,"5",318.0200,318.0200
"2146",26.00, 54,"5",385.5000,387.1000
"2147",16.00, 55,"5",225.6900,229.5620
"2148",16.50, 55,"5",223.7500,226.0910
"2149",19.50, 55,"5",301.5300,301.8690
"2150",20.00, 55,"5",295.1000,295.4600
"2151",20.50, 55,"5",318.0800,318.0800
"2152",22.00, 55,"5",304.0600,304.7530
"2153",22.50, 55,"5",323.4400,323.7865
"2154",23.00, 55,"5",335.6600,337.6700
"2155",24.50, 55,"5",380.6700,381.7190
"2156",25.00, 55,"5",357.0700,358.9035
"2157",26.00, 55,"5",413.3200,413.3200
"2158",16.00, 56,"5",213.7000,215.8000
"2159",20.00, 56,"5",273.7000,275.3900
"2160",22.00, 56,"5",296.9100,298.5820
"2161",25.50, 56,"5",383.1000,384.8400
"2162", 5.05, 57,"5", 58.7200, 58.8190
"2163", 6.00, 57,"5", 70.0800, 71.2550
"2164", 8.30, 57,"5",100.8100,101.4975
"2165",10.03, 57,"5",123.9200,124.6075
"2166",11.61, 57,"5",144.6000,145.8200
"2167", 5.09, 58,"5", 60.4600, 61.0900
"2168", 5.98, 58,"5", 72.9200, 73.4650
"2169", 7.15, 58,"5", 86.4200, 87.7920
"2170", 8.64, 58,"5",106.9600,108.6440
"2171", 9.47, 58,"5",118.2900,119.5040
"2172",12.23, 58,"5",155.3600,157.4085
"2173",13.88, 58,"5",179.6500,180.9625
"2174",16.54, 58,"5",217.4400,218.5700
"2175",16.00, 59,"5",215.1000,217.9000
"2176",16.50, 59,"5",232.6000,233.7200
"2177",20.00, 59,"5",268.7000,273.5515
"2178",23.00, 59,"5",333.0000,333.3950
"2179",23.50, 59,"5",348.2400,348.2400
"2180",24.00, 59,"5",327.4000,331.5880
"2181", 5.00, 60,"5", 61.2000, 61.2000
"2182", 7.00, 60,"5", 85.0200, 85.2600
"2183", 8.00, 60,"5", 98.1900, 98.6440
"2184",10.00, 60,"5",123.7700,124.5155
"2185",12.00, 60,"5",148.3900,149.7100
"2186",13.00, 60,"5",164.4400,164.7725
"2187",14.80, 60,"5",187.0400,187.4180
"2188",16.11, 60,"5",211.1500,211.1500
"2189", 5.20, 61,"5", 60.7100, 61.0100
"2190", 6.01, 61,"5", 70.5600, 71.4840
"2191", 7.01, 61,"5", 82.5700, 83.6885
"2192", 8.01, 61,"5", 95.2600, 96.1980
"2193", 9.00, 61,"5",113.3200,113.4300
"2194",10.10, 61,"5",126.1800,126.9720
"2195",11.46, 61,"5",145.1700,145.4075
"2196",14.08, 61,"5",181.9600,182.6445
"2197",16.00, 61,"5",208.5300,209.3250
"2198", 5.00, 62,"5", 58.2800, 58.4930
"2199", 7.00, 62,"5", 83.8400, 83.8695
"2200", 8.00, 62,"5", 98.4600, 98.4600
"2201", 8.95, 62,"5",112.1600,112.1880
"2202",10.40, 62,"5",131.1300,131.1300
"2203",12.00, 62,"5",156.4800,156.9525
"2204",13.90, 62,"5",182.2500,182.8830
"2205",14.00, 62,"5",180.7400,180.7400
"2206",20.00, 62,"5",277.7300,277.7300
"2207", 5.00,  2,"6", 57.8900, 58.1800
"2208", 6.00,  2,"6", 70.5100, 71.1140
"2209", 7.23,  2,"6", 90.7300, 90.7590
"2210", 8.00,  2,"6", 99.5200, 99.6550
"2211", 9.00,  2,"6",115.4600,116.2860
"2212", 9.09,  2,"6",114.3400,114.9820
"2213",10.00,  2,"6",124.0300,126.3700
"2214",13.06,  2,"6",172.0900,172.3430
"2215",15.00,  2,"6",197.7300,198.0600
"2216", 5.05,  4,"6", 60.3700, 60.8200
"2217", 5.73,  4,"6", 69.5000, 69.9270
"2218", 8.02,  4,"6", 98.7500, 99.4620
"2219",10.21,  4,"6",127.8900,128.5195
"2220",11.65,  4,"6",148.3400,148.6115
"2221",13.10,  4,"6",169.0800,169.3825
"2222",17.15,  4,"6",225.7200,226.5075
"2223", 5.00,  5,"6", 61.0700, 61.3400
"2224", 7.45,  5,"6", 90.7200, 90.7370
"2225", 8.45,  5,"6",103.9700,104.7375
"2226", 9.94,  5,"6",122.1500,123.0265
"2227",12.07,  5,"6",155.7000,156.3810
"2228",16.16,  5,"6",216.3600,216.5325
"2229", 5.27,  6,"6", 60.2900, 61.0190
"2230", 5.97,  6,"6", 68.9300, 69.3100
"2231", 6.95,  6,"6", 80.1600, 81.4610
"2232", 7.97,  6,"6", 92.4200, 93.9000
"2233", 9.95,  6,"6",119.5300,121.1880
"2234",11.89,  6,"6",147.7300,150.7080
"2235", 5.00,  7,"6", 60.0300, 60.0430
"2236", 5.88,  7,"6", 72.5000, 72.6910
"2237", 6.87,  7,"6", 85.5900, 85.8665
"2238", 7.91,  7,"6", 99.3200, 99.4900
"2239", 9.28,  7,"6",117.0600,117.1370
"2240",11.49,  7,"6",143.0200,143.5360
"2241",11.94,  7,"6",150.0600,150.1950
"2242",14.15,  7,"6",185.9800,186.3615
"2243",17.24,  7,"6",231.0900,231.5870
"2244", 5.00,  9,"6", 58.2100, 58.9515
"2245", 5.96,  9,"6", 71.7500, 71.9320
"2246", 7.00,  9,"6", 84.2400, 84.9660
"2247",11.97,  9,"6",153.6600,154.6970
"2248",13.80,  9,"6",179.0200,181.7800
"2249",15.80,  9,"6",206.6700,208.0050
"2250", 5.07, 11,"6", 57.8400, 58.2300
"2251", 6.07, 11,"6", 70.0400, 70.4930
"2252", 7.07, 11,"6", 81.9300, 82.1620
"2253", 8.06, 11,"6", 93.0800, 93.5000
"2254",10.16, 11,"6",127.5500,128.6905
"2255",12.10, 11,"6",155.7500,156.5265
"2256",16.22, 11,"6",211.9500,213.6675
"2257",18.00, 11,"6",238.3700,239.3480
"2258", 5.07, 12,"6", 62.2500, 62.4045
"2259", 7.55, 12,"6", 94.6100, 94.8175
"2260", 5.00, 14,"6", 58.8100, 59.0410
"2261", 8.00, 14,"6", 97.2100, 97.4110
"2262",16.50, 14,"6",214.9000,215.2475
"2263", 5.00, 15,"6", 58.2200, 58.5555
"2264", 7.14, 15,"6", 86.5100, 87.5935
"2265", 8.00, 15,"6", 99.4200, 99.6370
"2266", 9.00, 15,"6",111.1000,112.1500
"2267",12.00, 15,"6",153.8100,155.0900
"2268",12.45, 15,"6",159.6600,160.9300
"2269",13.00, 15,"6",167.5100,168.1355
"2270",14.00, 15,"6",180.7200,181.0680
"2271",16.00, 15,"6",206.2300,208.0250
"2272", 5.00, 18,"6", 58.6500, 58.9125
"2273", 6.00, 18,"6", 70.6600, 71.2475
